id_gta_origem_outro_estado,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,distancia_km,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,distancia_km_norm,cluster,tsne-3d-1,tsne-3d-2,tsne-3d-3
148424,2021-08-10,16863,17339,2,MINEIROS,GO,FRUTAL,MG,18,556.0,1628553600,0,0,0.23529411764705882,0.9180166912125678,0.6678660393025186,1,83.65751,-35.558002,27.03425
52986,2016-09-28,9154,17339,2,AÇAILÂNDIA,MA,FRUTAL,MG,65,1.874,1475020800,0,0,0.926470588235294,0.04565537555228261,0.001039723703052985,0,-0.63030016,-25.972584,-49.76299
53144,2016-10-10,11523,17339,2,ANGICO,TO,FRUTAL,MG,61,1.685,1476057600,0,0,0.8676470588235294,0.051546391752577136,0.0008122841430101444,0,54.694496,1.833825,-26.920773
53450,2016-10-26,9154,17339,2,AÇAILÂNDIA,MA,FRUTAL,MG,65,1.874,1477440000,1,1,0.926470588235294,0.05940108001963651,0.001039723703052985,0,-47.485672,-73.67429,-14.110685
139652,2021-06-15,20564,17339,2,PARANAIGUARA,GO,FRUTAL,MG,53,279.0,1623715200,0,0,0.75,0.89052528227786,0.33452869468946683,1,15.835286,62.027565,-3.6765397
139655,2021-06-24,20566,17339,2,SERRANÓPOLIS,GO,FRUTAL,MG,47,464.0,1624492800,1,1,0.6617647058823529,0.8949435444280809,0.5571547190700249,1,22.200085,50.966103,62.906193
139939,2021-06-21,18369,17339,2,CROMÍNIA,GO,FRUTAL,MG,55,364.0,1624233600,0,0,0.7794117647058824,0.8934707903780073,0.4368163275129665,1,-32.30411,45.295185,29.691301
140042,2021-06-11,20617,17339,8,PIRACANJUBA,GO,FRUTAL,MG,13,351.0,1623369600,0,0,0.16176470588235292,0.8885616102110951,0.4211723366105489,1,61.358154,-65.25368,36.45951
140042,2021-06-11,20617,17339,8,PIRACANJUBA,GO,FRUTAL,MG,7,351.0,1623369600,1,1,0.07352941176470587,0.8885616102110951,0.4211723366105489,1,22.67758,-102.416145,51.005108
140044,2021-06-11,20618,17339,8,PIRACANJUBA,GO,FRUTAL,MG,4,351.0,1623369600,0,0,0.029411764705882353,0.8885616102110951,0.4211723366105489,1,57.129345,-85.69856,10.173145
140044,2021-06-11,20618,17339,8,PIRACANJUBA,GO,FRUTAL,MG,11,351.0,1623369600,1,1,0.1323529411764706,0.8885616102110951,0.4211723366105489,1,40.237804,-74.28984,59.480396
140059,2021-06-22,20600,17339,2,NOVA AURORA,GO,FRUTAL,MG,60,316.0,1624320000,1,1,0.8529411764705882,0.8939617083946985,0.37905389956557844,1,-17.073814,102.20747,34.092194
142238,2021-07-06,16521,17339,2,GOIATUBA,GO,FRUTAL,MG,7,264.0,1625529600,1,1,0.07352941176470587,0.9008345606283754,0.31647793595590806,1,31.284243,-109.356766,19.221193
142238,2021-07-06,16521,17339,2,GOIATUBA,GO,FRUTAL,MG,48,264.0,1625529600,1,1,0.676470588235294,0.9008345606283754,0.31647793595590806,1,-1.5476975,71.24064,-27.005743
142420,2021-07-05,14579,17339,2,ÁGUA LIMPA,GO,FRUTAL,MG,21,288.0,1625443200,0,0,0.27941176470588236,0.9003436426116842,0.3453591499296021,1,35.035385,-46.570175,37.915874
142420,2021-07-05,14579,17339,2,ÁGUA LIMPA,GO,FRUTAL,MG,14,288.0,1625443200,1,1,0.1764705882352941,0.9003436426116842,0.3453591499296021,1,33.518696,-59.96322,7.932163
142424,2021-07-05,19116,17339,2,ITUMBIARA,GO,FRUTAL,MG,26,213.0,1625443200,0,0,0.3529411764705882,0.9003436426116842,0.25510535626180825,1,24.456347,-45.643135,74.08918
142424,2021-07-05,19116,17339,2,ITUMBIARA,GO,FRUTAL,MG,9,213.0,1625443200,1,1,0.10294117647058823,0.9003436426116842,0.25510535626180825,1,3.0425115,-90.65844,21.90926
52216,2016-10-03,11440,17339,2,DOIS IRMÃOS DO TOCANTINS,TO,FRUTAL,MG,60,1.328,1475452800,0,0,0.8529411764705882,0.04810996563573866,0.000382676085151446,0,-27.748549,-46.026375,-59.129944
52217,2016-10-03,11440,17339,2,DOIS IRMÃOS DO TOCANTINS,TO,FRUTAL,MG,60,1.328,1475452800,1,1,0.8529411764705882,0.04810996563573866,0.000382676085151446,0,-27.748549,-46.026375,-59.129944
52220,2016-09-28,11442,17339,2,BOM JESUS DO TOCANTINS,TO,FRUTAL,MG,60,1.396,1475020800,0,0,0.8529411764705882,0.04565537555228261,0.00046450619141024546,0,-64.180565,-39.58537,-19.203005
52530,2016-09-28,9154,17339,2,AÇAILÂNDIA,MA,FRUTAL,MG,2,1.874,1475020800,1,1,0.0,0.04565537555228261,0.001039723703052985,-1,-77.67196,-10.170516,33.82733
52530,2016-09-28,9154,17339,2,AÇAILÂNDIA,MA,FRUTAL,MG,68,1.874,1475020800,1,1,0.9705882352941176,0.04565537555228261,0.001039723703052985,0,-50.825954,-58.068947,27.748333
53093,2016-10-10,9154,17339,2,AÇAILÂNDIA,MA,FRUTAL,MG,70,1.874,1476057600,1,1,0.9999999999999999,0.051546391752577136,0.001039723703052985,0,-57.320076,-24.240654,-53.41901
53108,2016-10-18,11523,17339,2,ANGICO,TO,FRUTAL,MG,32,1.685,1476748800,1,1,0.4411764705882353,0.05547373588610682,0.0008122841430101444,2,-58.2533,-16.744034,11.358825
53140,2016-10-18,11523,17339,2,ANGICO,TO,FRUTAL,MG,58,1.685,1476748800,1,1,0.8235294117647058,0.05547373588610682,0.0008122841430101444,0,73.716896,40.800793,0.19628204
53141,2016-10-18,11523,17339,2,ANGICO,TO,FRUTAL,MG,23,1.685,1476748800,1,1,0.3088235294117647,0.05547373588610682,0.0008122841430101444,2,-81.63378,-29.900991,17.36112
53227,2016-10-18,9154,17339,2,AÇAILÂNDIA,MA,FRUTAL,MG,67,1.874,1476748800,1,1,0.9558823529411764,0.05547373588610682,0.001039723703052985,0,6.666415,-30.7365,-19.49046
176110,2022-01-11,18315,17339,2,PARANAIGUARA,GO,FRUTAL,MG,60,279.0,1641859200,1,1,0.8529411764705882,0.9936180657830143,0.33452869468946683,1,5.9165206,94.50331,3.2656205
176518,2022-01-14,19116,17339,2,ITUMBIARA,GO,FRUTAL,MG,36,213.0,1642118400,1,1,0.5,0.9950908198330879,0.25510535626180825,1,-5.0825667,16.259089,91.99057
176886,2022-01-03,21436,17339,2,GOIATUBA,GO,FRUTAL,MG,60,264.0,1641168000,0,0,0.8529411764705882,0.9896907216494846,0.31647793595590806,1,-41.241127,78.0165,-24.04152
177004,2022-01-12,23631,17339,2,DOIS IRMÃOS DO BURITI,MS,FRUTAL,MG,55,775.0,1641945600,1,1,0.7794117647058824,0.9941089837997055,0.9314071168124767,1,22.747751,34.476257,-52.544548
177005,2022-01-12,23631,17339,2,DOIS IRMÃOS DO BURITI,MS,FRUTAL,MG,55,775.0,1641945600,1,1,0.7794117647058824,0.9941089837997055,0.9314071168124767,1,47.31528,43.65032,-75.78931
178931,2022-01-10,24777,17339,2,AQUIDAUANA,MS,FRUTAL,MG,55,801.0,1641772800,1,1,0.7794117647058824,0.993127147766323,0.9626950986173118,1,-5.2552905,41.38959,-74.42855
139940,2021-06-21,18369,17339,2,CROMÍNIA,GO,FRUTAL,MG,55,364.0,1624233600,1,1,0.7794117647058824,0.8934707903780073,0.4368163275129665,1,-32.30411,45.295185,29.691301
140461,2021-06-17,14579,17339,8,ÁGUA LIMPA,GO,FRUTAL,MG,38,288.0,1623888000,1,1,0.5294117647058824,0.8915071183112424,0.3453591499296021,1,-64.161644,18.012789,-1.3243221
140461,2021-06-17,14579,17339,8,ÁGUA LIMPA,GO,FRUTAL,MG,17,288.0,1623888000,1,1,0.22058823529411764,0.8915071183112424,0.3453591499296021,1,9.698295,-58.480785,28.992682
