id_gta;dt_emissao_gta;cod_produtor_origem;cod_produtor_destino;id_tipo_finalidade_gta;cod_municipio_origem;nome_municipio_origem;estado_origem;cod_municipio_destino;nome_municipio_destino;estado_destino;qtd;orig_lat;orig_lon;dest_lat;dest_lon;distancia_km;duracao_min;data_seconds;repeticao_origem;flag_binaria;qt_animais_norm;data_seconds_norm;distancia_km_norm;cluster;tsne-3d-1;tsne-3d-2;tsne-3d-3
14428695;2023-04-25 14:49:01.992;24249;230285;18;3168101;TAPIRA;MG;3152808;PRATA;MG;2;-19.9166;-46.8264;-19.3086;-48.9276;319.13;275.9;1682434141;0;0;0.015873015873015872;0.8476873487663195;0.2621707769909469;0;-36.354305;62.22216;45.080036
11033588;2021-02-03 14:39:00.502;77918;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;35;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1612363140;1;1;0.5396825396825398;0.6767612859535106;0.0;0;22.558498;3.2899103;-64.14276
3985015;2015-12-22 10:30:54.378;3118367;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;20;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1450780254;0;0;0.30158730158730157;0.28260783976667936;0.08305538668813564;0;53.710335;-27.935415;-54.146294
7008600;2018-04-24 07:42:53.108;477495;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;8;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1524555773;0;0;0.1111111111111111;0.4625704322040498;0.08305538668813564;0;-16.35711;-53.206123;22.82022
16324473;2024-05-23 17:48:43.646;230551;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;13;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1716486523;0;0;0.19047619047619047;0.9307522329779454;0.0;0;-52.18573;40.739925;-56.83381
17581864;2025-01-16 10:55:43.858;230285;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;11;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1737024943;1;1;0.15873015873015872;0.9808521490187605;0.0;0;-47.062443;16.624044;-31.652489
65106;2012-05-23 11:22:17.220;73735;230285;2;3134202;ITUIUTABA;MG;3134202;ITUIUTABA;MG;5;-18.9772;-49.4639;-18.9772;-49.4639;0.0;0.0;1337772137;1;1;0.06349206349206349;0.006944123977901118;0.0;0;103.49843;12.2625885;34.4863
6012168;2017-07-24 10:47:14.212;477495;230285;18;3134202;ITUIUTABA;MG;3152808;PRATA;MG;15;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1500893234;1;1;0.2222222222222222;0.40484976930921635;0.08305538668813564;0;36.015614;-75.81176;25.76468
9163301;2019-10-18 15:24:31.742;3154214;230285;18;3152808;PRATA;MG;3152808;PRATA;MG;10;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1571412271;0;0;0.14285714285714285;0.5768687382941287;0.0;0;-31.154589;-50.546974;57.788326
15417679;2023-11-21 11:59:52.105;3356831;230285;3;3152808;PRATA;MG;3152808;PRATA;MG;2;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1700567992;0;0;0.015873015873015872;0.8919217354716569;0.0;0;-68.64744;69.388596;-38.554386
14668459;2023-06-14 10:39:28.807;479871;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;27;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1686739168;1;1;0.4126984126984127;0.8581887160211243;0.0;0;-11.558141;12.400785;102.36429
5945034;2017-07-05 15:50:27.605;3148430;230285;3;3142809;MONTE ALEGRE DE MINAS;MG;3152808;PRATA;MG;2;-18.869;-48.881;-19.3086;-48.9276;72.49;66.9;1499269827;0;0;0.015873015873015872;0.4008897492881984;0.05955178022772455;0;3.250515;-12.820038;56.05724
13960045;2023-01-05 13:40:42.637;77918;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;14;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1672926042;1;1;0.20634920634920634;0.8244939891209446;0.0;0;-79.74071;-3.7510085;-43.430313
16474891;2024-06-19 16:55:57.232;3128769;230285;3;3152808;PRATA;MG;3152808;PRATA;MG;10;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1718816157;0;0;0.14285714285714285;0.9364349713680369;0.0;0;-83.91251;33.810863;-42.62954
6397223;2017-11-07 09:43:21.611;471876;230285;2;3112604;CAPINÓPOLIS;MG;3152808;PRATA;MG;1;-18.6862;-49.5706;-19.3086;-48.9276;129.16;121.1;1510047801;0;0;0.0;0.42718074891183466;0.10610715870068843;0;2.6587822;15.00848;35.770096
15788077;2024-02-09 13:07:18.065;3179087;230285;18;3142809;MONTE ALEGRE DE MINAS;MG;3152808;PRATA;MG;9;-18.869;-48.881;-19.3086;-48.9276;72.49;66.9;1707484038;0;0;0.12698412698412698;0.908792231056732;0.05955178022772455;0;14.414242;80.07369;37.27819
3985007;2015-12-22 10:30:23.551;3118367;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;40;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1450780223;1;1;0.6190476190476191;0.2826077641475524;0.08305538668813564;0;73.54312;-38.394005;-23.34056
65089;2012-05-23 11:19:37.123;73735;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;17;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1337771977;1;1;0.25396825396825395;0.006943733685630615;0.08305538668813564;0;111.45938;-20.95807;62.706932
16667510;2024-07-24 13:34:23.897;3048712;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;45;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1721828063;0;0;0.6984126984126984;0.9437819940563852;0.0;0;1.8483034;-52.30505;-98.82254
8168315;2019-02-27 13:40:59.108;338807;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;1;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1551274859;1;1;0.0;0.5277470117699221;0.0;0;-25.71337;15.470451;58.32356
6230159;2017-09-20 10:19:39.730;78780;230285;2;3129103;GURINHATÃ;MG;3152808;PRATA;MG;18;-19.2143;-49.7876;-19.3086;-48.9276;132.92;104.9;1505902779;1;1;0.2698412698412698;0.4170696861237855;0.10919606328968337;0;32.379353;-23.737148;-6.259302
12600727;2022-02-18 13:16:06.196;3253444;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;3;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1645190166;0;0;0.031746031746031744;0.7568371265717104;0.0;0;-83.90985;14.787919;44.453423
5804657;2017-05-31 16:25:44.935;75426;230285;18;3142809;MONTE ALEGRE DE MINAS;MG;3152808;PRATA;MG;39;-18.869;-48.881;-19.3086;-48.9276;72.49;66.9;1496247944;0;0;0.6031746031746033;0.3935183894374812;0.05955178022772455;0;73.34115;-65.99212;-44.70978
9796726;2020-03-23 15:21:17.035;74773;230285;18;3134202;ITUIUTABA;MG;3152808;PRATA;MG;14;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1584976877;0;0;0.20634920634920634;0.609957243725741;0.08305538668813564;0;82.008255;28.637285;-40.319935
9796667;2020-03-23 15:10:36.033;74773;230285;18;3134202;ITUIUTABA;MG;3152808;PRATA;MG;5;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1584976236;1;1;0.06349206349206349;0.6099556801173338;0.08305538668813564;0;-58.966137;-64.9177;36.619114
1756212;2014-01-28 15:21:39.010;230285;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;32;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1390922499;1;1;0.49206349206349204;0.13659522049549633;0.08305538668813564;0;96.60165;-55.82743;-0.9234385
5770226;2017-05-23 13:55:08.381;465248;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;30;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1495547708;0;0;0.4603174603174603;0.3918102850745968;0.08305538668813564;0;61.121147;-72.34933;-12.927564
17196380;2024-10-31 14:16:23.358;77918;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;50;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1730384183;1;1;0.7777777777777777;0.9646531659203914;0.0;0;-21.113476;-29.213383;-107.65916
6397238;2017-11-07 09:46:12.923;471876;230285;2;3112604;CAPINÓPOLIS;MG;3152808;PRATA;MG;17;-18.6862;-49.5706;-19.3086;-48.9276;129.16;121.1;1510047972;1;1;0.25396825396825395;0.42718116603669865;0.10610715870068843;0;28.29997;-52.702335;4.022577
16232893;2024-05-08 16:51:17.154;77918;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;34;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1715187077;1;1;0.5238095238095237;0.9275824596701847;0.0;0;-20.417723;9.539458;-110.18503
5752100;2017-05-18 10:31:49.421;321811;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;14;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1495103509;0;0;0.20634920634920634;0.39072673859899565;0.08305538668813564;0;18.973621;-80.50301;-15.995926
1097142;2013-06-10 13:51:47.503;77743;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;12;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1370872307;1;1;0.1746031746031746;0.0876862520450401;0.0;0;82.25703;40.50083;31.653322
17697436;2025-02-06 07:54:08.432;28110;230285;3;3100104;ABADIA DOS DOURADOS;MG;3152808;PRATA;MG;5;-18.4831;-47.3916;-19.3086;-48.9276;225.18;185.4;1738828448;0;0;0.06349206349206349;0.9852514868976812;0.1849892381249692;0;-63.5533;47.361305;22.883688
16702985;2024-07-31 10:06:00.756;3193903;230285;2;3142809;MONTE ALEGRE DE MINAS;MG;3152808;PRATA;MG;10;-18.869;-48.881;-19.3086;-48.9276;72.49;66.9;1722420360;0;0;0.14285714285714285;0.945226799935865;0.05955178022772455;0;-29.960173;-98.625755;48.48524
12602725;2022-02-18 16:22:00.145;3164597;230285;37;3142809;MONTE ALEGRE DE MINAS;MG;3152808;PRATA;MG;30;-18.869;-48.881;-19.3086;-48.9276;72.49;66.9;1645201320;0;0;0.4603174603174603;0.7568643348215911;0.05955178022772455;0;-8.533734;10.5733595;-52.718872
15699026;2024-01-23 10:34:39.234;3048712;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;49;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1706006079;1;1;0.7619047619047619;0.9051870062238692;0.0;0;9.153527;-21.337961;-91.88808
3018756;2015-03-11 09:19:08.732;74103;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;12;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1426065548;1;1;0.1746031746031746;0.22232059782823343;0.08305538668813564;0;59.159496;-12.76604;16.816906
7062191;2018-05-07 10:08:18.988;3192266;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;11;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1525687698;0;0;0.15873015873015872;0.46533156706566503;0.08305538668813564;0;6.6837063;-27.405703;18.4906
12452986;2022-01-13 17:59:59.930;335587;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;20;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1642096799;0;0;0.30158730158730157;0.7492913938920092;0.0;0;-3.712451;61.867508;-62.95535
9170602;2019-10-21 15:09:53.772;367278;230285;18;3134202;ITUIUTABA;MG;3152808;PRATA;MG;5;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1571670593;0;0;0.06349206349206349;0.5774988700428949;0.08305538668813564;0;50.88679;46.83608;-53.485497
5515810;2017-03-14 08:11:00.165;75426;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;30;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1489479060;1;1;0.4603174603174603;0.37700687004650524;0.0;0;42.48612;-55.22064;-34.05741
17211998;2024-11-04 13:39:57.820;185340;230285;8;3113701;CARLOS CHAGAS;MG;3152808;PRATA;MG;9;-17.6973;-40.7723;-19.3086;-48.9276;1217.26;1024.4;1730727597;0;0;0.12698412698412698;0.9654908648557159;1.0;0;-45.42324;63.697105;84.003685
17251867;2024-11-14 14:50:13.326;164737;230285;3;3147907;PASSOS;MG;3152808;PRATA;MG;2;-20.7193;-46.609;-19.3086;-48.9276;373.24;295.3;1731595813;0;0;0.015873015873015872;0.967608727315695;0.3066230714884248;0;-70.57225;56.199863;57.59485
17745864;2025-02-14 07:15:46.509;57516;230285;18;3114303;CARMO DO PARANAÍBA;MG;3152808;PRATA;MG;1;-18.991;-46.3167;-19.3086;-48.9276;347.93;281.5;1739517346;0;0;0.0;0.9869319341745744;0.28583047171516357;0;-75.44222;81.5819;35.020992
13279447;2022-07-19 14:59:07.250;79981;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;1;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1658242747;0;0;0.0;0.7886766357557633;0.0;0;-18.357191;83.37768;-10.032835
13280171;2022-07-19 16:16:12.021;25035;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;3;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1658247372;0;0;0.031746031746031744;0.7886879176416963;0.0;0;-38.267952;88.41201;-39.75757
12545906;2022-02-04 14:02:10.709;3253444;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;26;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1643983330;1;1;0.3968253968253968;0.7538932593085503;0.0;0;9.956784;35.963173;-44.24759
13280195;2022-07-19 16:19:20.150;222011;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;2;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1658247560;0;0;0.015873015873015872;0.7886883762351138;0.0;0;-70.96245;1.6433792;-2.5572152
12586578;2022-02-15 23:02:34.482;77927;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;26;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1644966154;0;0;0.3968253968253968;0.7562906881216183;0.0;0;6.1161294;32.56213;-75.458275
4528942;2016-05-19 17:41:58.168;311046;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;1;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1463679718;0;0;0.0;0.3140738465662052;0.0;0;56.626293;26.179533;3.6342225
5515827;2017-03-14 08:12:23.880;75426;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;15;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1489479143;1;1;0.2222222222222222;0.3770070725106205;0.0;0;-101.08936;-31.289429;33.380047
6397227;2017-11-07 09:45:43.174;471876;230285;2;3112604;CAPINÓPOLIS;MG;3152808;PRATA;MG;17;-18.6862;-49.5706;-19.3086;-48.9276;129.16;121.1;1510047943;1;1;0.25396825396825395;0.4271810952962247;0.10610715870068843;0;3.3305054;-83.08236;14.41736
6298196;2017-10-09 10:36:35.192;77387;230285;18;3152808;PRATA;MG;3152808;PRATA;MG;3;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1507545395;1;1;0.031746031746031744;0.42107656317115794;0.0;0;-9.875236;4.821206;5.0376396
9274351;2019-11-18 14:21:28.346;422132;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;1;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1574086888;0;0;0.0;0.5833930029231187;0.0;0;-60.56381;-10.119305;34.57371
16782208;2024-08-14 15:01:32.067;430033;230285;3;3142809;MONTE ALEGRE DE MINAS;MG;3152808;PRATA;MG;5;-18.869;-48.881;-19.3086;-48.9276;72.49;66.9;1723647692;0;0;0.06349206349206349;0.9482206636388284;0.05955178022772455;0;-97.73312;25.683344;-8.648875
13761000;2022-11-16 16:17:48.061;77208;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;26;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1668615468;1;1;0.3968253968253968;0.8139790909209994;0.0;0;-23.75593;38.567673;-84.04161
901252;2013-04-10 13:50:01.900;338807;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;2;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1365601801;1;1;0.015873015873015872;0.07482976609857461;0.0;0;70.60611;38.560387;70.27223
16645540;2024-07-19 14:43:05.422;230285;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;33;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1721400185;1;1;0.5079365079365079;0.942738259831664;0.0;0;11.996324;12.752013;-103.38191
9170527;2019-10-21 15:03:52.189;3088773;230285;18;3152808;PRATA;MG;3152808;PRATA;MG;15;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1571670232;0;0;0.2222222222222222;0.5774979894459604;0.0;0;-7.225077;-49.918762;79.70482
14967343;2023-08-11 09:59:35.580;77918;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;64;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1691747975;1;1;1.0;0.8704068326125975;0.0;0;-14.82569;-66.38468;-69.276245
15903025;2024-03-06 14:54:24.411;77918;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;60;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1709736864;1;1;0.9365079365079365;0.9142876096425514;0.0;0;1.1851572;-38.428032;-63.91491
15193407;2023-10-02 15:53:40.115;77918;230285;8;3152808;PRATA;MG;3152808;PRATA;MG;47;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1696262020;1;1;0.7301587301587302;0.8814180630531308;0.0;0;-31.241905;-34.858856;-76.22008
5566;2012-04-20 12:36:39.201;77743;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;20;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1334925399;1;1;0.30158730158730157;0.0;0.0;0;87.23817;-19.214912;40.329094
3018681;2015-03-11 09:11:30.816;3063097;230285;2;3134202;ITUIUTABA;MG;3152808;PRATA;MG;4;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1426065090;0;0;0.047619047619047616;0.22231948061661022;0.08305538668813564;0;36.24406;1.2114006;38.73072
18015600;2025-04-03 15:55:57.543;3200445;230285;8;3170206;UBERLÂNDIA;MG;3152808;PRATA;MG;7;-18.9141;-48.2749;-19.3086;-48.9276;85.1;67.5;1743695757;0;0;0.09523809523809523;0.9971244436414182;0.0699111118413486;0;-63.421883;39.274868;-10.820245
9764949;2020-03-14 17:13:07.664;278783;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;3;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1584205987;0;0;0.031746031746031744;0.6080767911750238;0.0;0;28.316675;66.30028;-13.045447
2573526;2014-10-06 15:41:42.095;73735;230285;8;3134202;ITUIUTABA;MG;3152808;PRATA;MG;40;-18.9772;-49.4639;-19.3086;-48.9276;101.1;99.0;1412610102;1;1;0.6190476190476191;0.1894983692979122;0.08305538668813564;0;102.752014;-45.380104;-34.106876
110608;2012-06-05 14:32:14.809;74072;230285;2;3134202;ITUIUTABA;MG;3134202;ITUIUTABA;MG;3;-18.9772;-49.4639;-18.9772;-49.4639;0.0;0.0;1338906734;0;0;0.031746031746031744;0.009711776720427334;0.0;0;47.412384;-7.6994343;92.43691
4528936;2016-05-19 17:37:00.266;330207;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;5;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1463679420;0;0;0.06349206349206349;0.31407311964685203;0.0;0;50.2494;5.440037;-21.701994
5748560;2017-05-17 13:26:24.380;77387;230285;30;3152808;PRATA;MG;3152808;PRATA;MG;7;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1495027584;1;1;0.09523809523809523;0.3905415327201891;0.0;0;0.050366424;-17.609173;-19.371233
59130;2012-05-19 16:32:49.475;77918;230285;2;3152808;PRATA;MG;3152808;PRATA;MG;6;-19.3086;-48.9276;-19.3086;-48.9276;0.0;0.0;1337445169;1;1;0.07936507936507936;0.006146542209291894;0.0;0;77.704384;-1.0809444;77.73281
