id_gta;dt_emissao_gta;cod_produtor_origem;cod_produtor_destino;id_tipo_finalidade_gta;cod_municipio_origem;nome_municipio_origem;estado_origem;cod_municipio_destino;nome_municipio_destino;estado_destino;qtd;orig_lat;orig_lon;dest_lat;dest_lon;distancia_km;duracao_min;data_seconds;repeticao_origem;flag_binaria;qt_animais_norm;data_seconds_norm;distancia_km_norm;cluster;tsne-3d-1;tsne-3d-2;tsne-3d-3
9391899;2019-12-12 15:22:34.606;3185596;23898;2;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;60;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1576164154;1;1;0.2369477911646586;0.5840457617876136;0.0;0;-3.6809516;1.4297029;-5.0908566
13408304;2022-08-17 14:19:28.006;18789;23898;2;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;30;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1660745968;1;1;0.11646586345381525;0.7920165924805613;0.12324670206106694;0;4.489608;-1.8625262;-1.5710773
1005385;2013-05-10 21:38:48.155;18614;23898;2;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;5;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1368221928;0;0;0.01606425702811245;0.07275479470855961;0.12065008230357269;0;-17.730034;-5.5490084;0.45436767
4288059;2016-03-17 22:24:09.568;16277;23898;30;3127107;FRUTAL;MG;3161304;SÃO FRANCISCO DE SALES;MG;50;-20.0259;-48.9355;-19.8611;-49.7727;94.93;91.1;1458253449;1;1;0.1967871485943775;0.2941254336844459;0.22008670855261636;0;-9.931574;1.8725533;1.8441998
14717842;2023-06-23 10:28:01.497;29902;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;31;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1687516081;1;1;0.12048192771084337;0.8578392838495836;0.12065008230357269;0;10.921565;-2.3945;-5.2686834
16707099;2024-07-31 15:20:43.174;3065753;23898;2;3116902;COMENDADOR GOMES;MG;3133402;ITAPAGIPE;MG;17;-19.6973;-49.0789;-19.9062;-49.3781;52.87;73.8;1722439243;0;0;0.0642570281124498;0.9437087948955916;0.12257436301671575;0;18.54183;2.9954672;1.9936677
1099274;2013-06-10 23:20:25.881;19098;23898;2;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;1;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1370906425;0;0;0.0;0.07935546977900376;0.12065008230357269;0;-18.904734;-4.295531;0.18075095
9074934;2019-09-28 12:47:17.112;3075258;23898;30;3111101;CAMPINA VERDE;MG;3133402;ITAPAGIPE;MG;80;-19.5382;-49.4862;-19.9062;-49.3781;53.16;76.2;1569674837;0;0;0.3172690763052209;0.5680897473289988;0.12324670206106694;0;-3.9250097;-0.8031242;-1.5223455
14267417;2023-03-22 10:22:12.621;355110;23898;2;3161304;SÃO FRANCISCO DE SALES;MG;3133402;ITAPAGIPE;MG;35;-19.8611;-49.7727;-19.9062;-49.3781;46.8;46.9;1679480532;1;1;0.13654618473895583;0.838081374654069;0.10850161129529595;0;8.495069;-0.37308702;-5.518313
7176354;2018-06-11 08:19:09.174;23898;23898;2;3133402;ITAPAGIPE;MG;3133402;ITAPAGIPE;MG;50;-19.9062;-49.3781;-19.9062;-49.3781;0.0;0.0;1528705149;1;1;0.1967871485943775;0.46735296191800124;0.0;0;-6.1704288;2.1125398;-4.445121
12040365;2021-09-28 08:49:16.588;298475;23898;30;3127107;FRUTAL;MG;3133402;ITAPAGIPE;MG;22;-20.0259;-48.9355;-19.9062;-49.3781;52.04;53.5;1632818956;0;0;0.08433734939759036;0.7233493032638516;0.12065008230357269;0;1.7947798;-5.772586;4.9899135
