id_gta_origem_outro_estado,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,distancia_km,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,distancia_km_norm,cluster,tsne-3d-1,tsne-3d-2,tsne-3d-3
4940,2012-08-17,277,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1345161600,0,0,0.05128205128205129,0.012135922330096971,0.48410151875479723,3,61.201153,-46.032642,-2.3987162
4941,2012-08-17,277,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1345161600,1,1,0.05128205128205129,0.012135922330096971,0.48410151875479723,3,61.201153,-46.032642,-2.3987162
4969,2012-08-18,697,289628,3,RIBEIRÃO PRETO,SP,UBERABA,MG,1,172.0,1345248000,0,0,0.0,0.012378640776698813,0.21482767732437433,3,-0.15051734,-29.934381,65.491325
4969,2012-08-18,697,289628,3,RIBEIRÃO PRETO,SP,UBERABA,MG,1,172.0,1345248000,1,1,0.0,0.012378640776698813,0.21482767732437433,3,-0.15051734,-29.934381,65.491325
4971,2012-08-11,2085,289628,3,SALVADOR,BA,UBERABA,MG,1,1.659,1344643200,0,0,0.0,0.010679611650485477,0.0004894744126936192,3,16.404057,-2.2574813,17.483288
48470,2016-08-01,10930,289628,3,ITAGIBÁ,BA,UBERABA,MG,4,1.288,1470009600,0,0,0.07692307692307693,0.3628640776699026,2.2649201615643037e-05,4,76.18974,107.55048,-12.962409
48470,2016-08-01,10930,289628,3,ITAGIBÁ,BA,UBERABA,MG,16,1.288,1470009600,1,1,0.3846153846153846,0.3628640776699026,2.2649201615643037e-05,4,28.076723,46.23213,86.439705
3600,2012-07-16,697,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1342396800,1,1,0.05128205128205129,0.004368932038834927,0.48410151875479723,3,4.2609696,-80.06791,51.158333
3600,2012-07-16,697,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1342396800,1,1,0.05128205128205129,0.004368932038834927,0.48410151875479723,3,4.2609696,-80.06791,51.158333
3602,2012-08-03,1626,289628,3,MUQUÉM DE SÃO FRANCISCO,BA,UBERABA,MG,1,1.27,1343952000,1,1,0.0,0.008737864077669855,0.0,3,-16.877892,-42.236015,-38.753468
4938,2012-08-16,277,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,1,386.0,1345075200,1,1,0.0,0.01189320388349513,0.48410151875479723,3,-40.93861,-96.16504,2.6359072
4939,2012-08-17,277,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1345161600,1,1,0.05128205128205129,0.012135922330096971,0.48410151875479723,3,61.201153,-46.032642,-2.3987162
48468,2016-08-01,10929,289628,3,ITAGIBÁ,BA,UBERABA,MG,20,1.288,1470009600,0,0,0.4871794871794871,0.3628640776699026,2.2649201615643037e-05,4,60.990456,-94.75085,-64.41224
48471,2016-08-01,10931,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1470009600,0,0,0.0,0.3628640776699026,2.2649201615643037e-05,4,18.402874,-0.95114285,-54.433556
48471,2016-08-01,10931,289628,3,ITAGIBÁ,BA,UBERABA,MG,13,1.288,1470009600,1,1,0.30769230769230765,0.3628640776699026,2.2649201615643037e-05,4,-2.6769447,56.23578,70.78165
48471,2016-08-01,10931,289628,3,ITAGIBÁ,BA,UBERABA,MG,6,1.288,1470009600,1,1,0.12820512820512822,0.3628640776699026,2.2649201615643037e-05,4,-73.88515,6.568009,2.7025683
48471,2016-08-01,10931,289628,3,ITAGIBÁ,BA,UBERABA,MG,4,1.288,1470009600,1,1,0.07692307692307693,0.3628640776699026,2.2649201615643037e-05,4,76.18974,107.55048,-12.962409
267690,2023-09-25,19756,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1695600000,0,0,0.0,0.9966019417475724,2.2649201615643037e-05,1,-56.932533,79.53562,-30.613146
267690,2023-09-25,19756,289628,3,ITAGIBÁ,BA,UBERABA,MG,2,1.288,1695600000,1,1,0.02564102564102564,0.9966019417475724,2.2649201615643037e-05,1,-39.709187,114.99262,-36.75446
267690,2023-09-25,19756,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1695600000,1,1,0.0,0.9966019417475724,2.2649201615643037e-05,1,-56.932533,79.53562,-30.613146
267690,2023-09-25,19756,289628,3,ITAGIBÁ,BA,UBERABA,MG,9,1.288,1695600000,1,1,0.20512820512820512,0.9966019417475724,2.2649201615643037e-05,1,-21.530933,75.600815,-11.862043
49870,2016-07-26,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,24,1.288,1469491200,1,1,0.5897435897435898,0.36140776699029153,2.2649201615643037e-05,4,40.38688,49.802914,48.42123
49871,2016-07-26,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,40,1.288,1469491200,1,1,0.9999999999999999,0.36140776699029153,2.2649201615643037e-05,-1,65.31049,79.835594,41.269268
49876,2016-07-26,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,20,1.288,1469491200,1,1,0.4871794871794871,0.36140776699029153,2.2649201615643037e-05,4,29.129728,78.37739,66.924904
3562,2012-07-15,697,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,1,386.0,1342310400,1,1,0.0,0.004126213592233086,0.48410151875479723,3,35.202538,-60.938778,29.21208
3563,2012-07-15,697,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,1,386.0,1342310400,1,1,0.0,0.004126213592233086,0.48410151875479723,3,35.202538,-60.938778,29.21208
4923,2012-08-11,137,289628,3,SALVADOR,BA,UBERABA,MG,1,1.659,1344643200,0,0,0.0,0.010679611650485477,0.0004894744126936192,3,16.404057,-2.2574813,17.483288
4923,2012-08-11,137,289628,3,SALVADOR,BA,UBERABA,MG,1,1.659,1344643200,1,1,0.0,0.010679611650485477,0.0004894744126936192,3,16.404057,-2.2574813,17.483288
4932,2012-08-22,196,289628,3,BARRETOS,SP,UBERABA,MG,1,144.0,1345593600,0,0,0.0,0.013349514563106624,0.17959558592226293,3,12.267262,-39.00948,-10.327435
4965,2012-08-17,277,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,8,386.0,1345161600,1,1,0.1794871794871795,0.012135922330096971,0.48410151875479723,3,54.624043,-43.90769,65.93154
4974,2012-07-30,173,289628,3,IACIARA,GO,UBERABA,MG,1,796.0,1343606400,0,0,0.0,0.007766990291262044,1.0,-1,71.87263,-110.003,20.000122
6109,2012-10-05,126,289628,3,SALTO,SP,UBERABA,MG,1,426.0,1349395200,0,0,0.0,0.0240291262135921,0.5344330779006707,3,77.49672,-50.100143,35.63502
6970,2013-02-01,1626,289628,2,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1359676800,1,1,0.0,0.052912621359223255,2.2649201615643037e-05,3,-20.291475,-10.722918,-8.484878
6970,2013-02-01,1626,289628,2,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1359676800,1,1,0.0,0.052912621359223255,2.2649201615643037e-05,3,-20.291475,-10.722918,-8.484878
6970,2013-02-01,1626,289628,2,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1359676800,1,1,0.0,0.052912621359223255,2.2649201615643037e-05,3,-20.291475,-10.722918,-8.484878
272217,2023-09-28,32819,289628,3,ITAGIBÁ,BA,UBERABA,MG,11,1.288,1695859200,0,0,0.2564102564102564,0.9973300970873789,2.2649201615643037e-05,1,-19.650837,72.481125,24.727053
272217,2023-09-28,32819,289628,3,ITAGIBÁ,BA,UBERABA,MG,3,1.288,1695859200,1,1,0.05128205128205129,0.9973300970873789,2.2649201615643037e-05,1,-44.748985,103.93267,2.7074506
143521,2021-07-28,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,21,1.288,1627430400,1,1,0.5128205128205128,0.8050970873786412,2.2649201615643037e-05,1,22.151497,75.15388,11.223008
6102,2012-08-28,2085,289628,3,SÃO SEBASTIÃO DO PASSÉ,BA,UBERABA,MG,3,1.613,1346112000,1,1,0.05128205128205129,0.014805825242718562,0.00043159311967586457,3,-41.33669,-52.118736,-7.6907988
51336,2016-09-06,4567,289628,3,NOVA ANDRADINA,MS,UBERABA,MG,1,767.0,1473120000,0,0,0.0,0.37160194174757244,0.9635096196192418,-1,97.87209,-86.645996,34.643147
52666,2016-10-05,1061,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,1,386.0,1475625600,0,0,0.0,0.3786407766990294,0.48410151875479723,4,88.32252,-82.67714,-16.32827
145164,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,3,1.288,1627862400,1,1,0.05128205128205129,0.8063106796116504,2.2649201615643037e-05,1,-65.90835,58.724026,-67.40235
145164,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,18,1.288,1627862400,1,1,0.43589743589743585,0.8063106796116504,2.2649201615643037e-05,1,-6.0760527,39.041676,-84.2684
6111,2012-10-25,2075,289628,3,GOIÂNIA,GO,UBERABA,MG,2,447.0,1351123200,1,1,0.02564102564102564,0.028883495145631155,0.5608571464522543,3,40.65909,-72.32726,-28.190996
6111,2012-10-25,2075,289628,3,GOIÂNIA,GO,UBERABA,MG,1,447.0,1351123200,1,1,0.0,0.028883495145631155,0.5608571464522543,3,-6.8051457,-73.374954,11.285823
6113,2012-10-25,2075,289628,3,GOIÂNIA,GO,UBERABA,MG,1,447.0,1351123200,1,1,0.0,0.028883495145631155,0.5608571464522543,3,28.830166,-114.98327,41.01265
6971,2013-02-22,277,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,7,386.0,1361491200,1,1,0.15384615384615385,0.05800970873786415,0.48410151875479723,3,30.260895,-69.90518,81.93322
51338,2016-09-17,697,289628,3,SERRANA,SP,UBERABA,MG,1,192.0,1474070400,1,1,0.0,0.3742718446601945,0.23999345689731105,4,21.795153,-45.088657,-73.02906
52665,2016-10-05,352,289628,3,ITUVERAVA,SP,UBERABA,MG,1,73.5,1475625600,0,0,0.0,0.3786407766990294,0.09088621292766097,4,-81.538795,11.530765,41.868896
145200,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,5,1.288,1627862400,1,1,0.10256410256410256,0.8063106796116504,2.2649201615643037e-05,1,-9.065125,73.95763,-53.428734
145200,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,5,1.288,1627862400,1,1,0.10256410256410256,0.8063106796116504,2.2649201615643037e-05,1,-9.065125,73.95763,-53.428734
145200,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,2,1.288,1627862400,1,1,0.02564102564102564,0.8063106796116504,2.2649201615643037e-05,1,29.981544,-149.2254,-7.0459332
145200,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,8,1.288,1627862400,1,1,0.1794871794871795,0.8063106796116504,2.2649201615643037e-05,1,-24.501102,40.732704,-38.425797
145214,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,14,1.288,1627862400,1,1,0.3333333333333333,0.8063106796116504,2.2649201615643037e-05,1,-67.52775,4.9140115,84.15373
145214,2021-08-02,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,8,1.288,1627862400,1,1,0.1794871794871795,0.8063106796116504,2.2649201615643037e-05,1,-24.501102,40.732704,-38.425797
48473,2016-08-01,10932,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1470009600,0,0,0.0,0.3628640776699026,2.2649201615643037e-05,4,18.402874,-0.95114285,-54.433556
48473,2016-08-01,10932,289628,3,ITAGIBÁ,BA,UBERABA,MG,25,1.288,1470009600,1,1,0.6153846153846153,0.3628640776699026,2.2649201615643037e-05,4,61.877098,59.98457,72.438736
48475,2016-08-01,10933,289628,3,ITAGIBÁ,BA,UBERABA,MG,2,1.288,1470009600,0,0,0.02564102564102564,0.3628640776699026,2.2649201615643037e-05,4,50.79564,-8.82889,-78.11438
48475,2016-08-01,10933,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1470009600,1,1,0.0,0.3628640776699026,2.2649201615643037e-05,4,18.402874,-0.95114285,-54.433556
48475,2016-08-01,10933,289628,3,ITAGIBÁ,BA,UBERABA,MG,2,1.288,1470009600,1,1,0.02564102564102564,0.3628640776699026,2.2649201615643037e-05,4,50.79564,-8.82889,-78.11438
48475,2016-08-01,10933,289628,3,ITAGIBÁ,BA,UBERABA,MG,4,1.288,1470009600,1,1,0.07692307692307693,0.3628640776699026,2.2649201615643037e-05,4,76.18974,107.55048,-12.962409
48578,2016-08-05,10948,289628,3,ITAGIBÁ,BA,UBERABA,MG,6,1.288,1470355200,0,0,0.12820512820512822,0.36383495145631084,2.2649201615643037e-05,4,57.144176,24.223944,-53.0289
183293,2022-02-22,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,2,1.288,1645488000,1,1,0.02564102564102564,0.8558252427184465,2.2649201615643037e-05,1,-92.72596,57.433247,-30.696447
183293,2022-02-22,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,14,1.288,1645488000,1,1,0.3333333333333333,0.8558252427184465,2.2649201615643037e-05,1,19.971527,56.327675,-27.94478
183293,2022-02-22,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,2,1.288,1645488000,1,1,0.02564102564102564,0.8558252427184465,2.2649201615643037e-05,1,-92.72596,57.433247,-30.696447
183293,2022-02-22,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1645488000,1,1,0.0,0.8558252427184465,2.2649201615643037e-05,1,-41.471874,88.10809,-71.13739
3561,2012-07-15,697,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1342310400,1,1,0.05128205128205129,0.004126213592233086,0.48410151875479723,3,27.635704,-93.53191,2.9965048
3599,2012-07-15,1628,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1342310400,0,0,0.05128205128205129,0.004126213592233086,0.48410151875479723,3,27.635704,-93.53191,2.9965048
3599,2012-07-15,1628,289628,3,SANTO ANTÔNIO DO ARACANGUÁ,SP,UBERABA,MG,3,386.0,1342310400,1,1,0.05128205128205129,0.004126213592233086,0.48410151875479723,3,27.635704,-93.53191,2.9965048
269974,2023-10-09,32819,289628,3,ITAGIBÁ,BA,UBERABA,MG,18,1.288,1696809600,1,1,0.43589743589743585,1.0,2.2649201615643037e-05,1,-0.4227411,47.11067,1.0631597
269974,2023-10-09,32819,289628,3,ITAGIBÁ,BA,UBERABA,MG,2,1.288,1696809600,1,1,0.02564102564102564,1.0,2.2649201615643037e-05,1,-63.35167,31.915442,-32.31526
269974,2023-10-09,32819,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1696809600,1,1,0.0,1.0,2.2649201615643037e-05,1,-83.58965,93.2783,-1.615796
4921,2012-08-11,1626,289628,3,SALVADOR,BA,UBERABA,MG,1,1.659,1344643200,1,1,0.0,0.010679611650485477,0.0004894744126936192,3,16.404057,-2.2574813,17.483288
4973,2012-08-08,1626,289628,3,MUQUÉM DE SÃO FRANCISCO,BA,UBERABA,MG,2,1.27,1344384000,1,1,0.02564102564102564,0.009951456310679507,0.0,3,-49.613453,-29.039354,24.240541
4973,2012-08-08,1626,289628,3,MUQUÉM DE SÃO FRANCISCO,BA,UBERABA,MG,2,1.27,1344384000,1,1,0.02564102564102564,0.009951456310679507,0.0,3,-49.613453,-29.039354,24.240541
4973,2012-08-08,1626,289628,3,MUQUÉM DE SÃO FRANCISCO,BA,UBERABA,MG,1,1.27,1344384000,1,1,0.0,0.009951456310679507,0.0,3,-11.499247,-34.74901,25.835114
4975,2012-07-30,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,7,1.288,1343606400,1,1,0.15384615384615385,0.007766990291262044,2.2649201615643037e-05,3,33.420338,3.5661855,59.166454
4976,2012-09-13,1626,289628,3,ITAGIBÁ,BA,UBERABA,MG,1,1.288,1347494400,1,1,0.0,0.018689320388349362,2.2649201615643037e-05,3,48.73294,84.42334,-50.166626
