id_gta,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,cluster
670980,2013-01-14 09:57:59.241,66531.0,54357,8,3125705,MG,3129004,MG,10,1358157479,1,1,0.06040268456375839,0.04925051525104296,1
16494921,2024-06-24 09:30:11.398,50589.0,54357,8,3155801,MG,3129004,MG,4,1719221411,0,0,0.020134228187919462,0.9524172182101611,0
16494921,2024-06-24 09:30:11.398,50589.0,54357,8,3155801,MG,3129004,MG,1,1719221411,1,1,0.0,0.9524172182101611,1
14272409,2023-03-23 09:13:23.717,742418.0,54357,18,3172103,MG,3129004,MG,5,1679562803,0,0,0.026845637583892617,0.8532150242028451,0
14272409,2023-03-23 09:13:23.717,742418.0,54357,18,3172103,MG,3129004,MG,1,1679562803,1,1,0.0,0.8532150242028451,1
14272409,2023-03-23 09:13:23.717,742418.0,54357,18,3172103,MG,3129004,MG,16,1679562803,1,1,0.10067114093959731,0.8532150242028451,1
12394212,2021-12-27 14:03:36.572,556783.0,54357,18,3129004,MG,3129004,MG,12,1640613816,1,1,0.07382550335570469,0.755787878883917,1
12394212,2021-12-27 14:03:36.572,556783.0,54357,18,3129004,MG,3129004,MG,13,1640613816,1,1,0.08053691275167785,0.755787878883917,1
12401998,2021-12-29 08:51:50.837,54357.0,54357,37,3148004,MG,3129004,MG,16,1640767910,1,1,0.10067114093959731,0.7561733302059443,1
12401998,2021-12-29 08:51:50.837,54357.0,54357,37,3148004,MG,3129004,MG,11,1640767910,1,1,0.06711409395973154,0.7561733302059443,1
12401998,2021-12-29 08:51:50.837,54357.0,54357,37,3148004,MG,3129004,MG,8,1640767910,1,1,0.04697986577181208,0.7561733302059443,1
12401998,2021-12-29 08:51:50.837,54357.0,54357,37,3148004,MG,3129004,MG,3,1640767910,1,1,0.013422818791946307,0.7561733302059443,1
6789382,2018-03-01 12:29:24.424,54524.0,54357,18,3129004,MG,3129004,MG,6,1519907364,0,0,0.03355704697986577,0.45385229735168897,0
6789382,2018-03-01 12:29:24.424,54524.0,54357,18,3129004,MG,3129004,MG,14,1519907364,1,1,0.087248322147651,0.45385229735168897,1
6789382,2018-03-01 12:29:24.424,54524.0,54357,18,3129004,MG,3129004,MG,14,1519907364,1,1,0.087248322147651,0.45385229735168897,1
14286722,2023-03-27 08:19:52.222,116401.0,54357,30,3100203,MG,3129004,MG,13,1679905192,0,0,0.08053691275167785,0.8540714773593447,0
17596037,2025-01-20 07:59:22.755,577951.0,54357,8,3145703,MG,3129004,MG,4,1737359962,0,0,0.020134228187919462,0.9977890591813208,0
14271935,2023-03-23 08:35:48.732,675968.0,54357,2,3124609,MG,3129004,MG,25,1679560548,0,0,0.16107382550335572,0.8532093835372048,0
11642517,2021-06-22 08:30:55.575,363487.0,54357,18,3124609,MG,3129004,MG,20,1624350655,0,0,0.12751677852348994,0.7151071456445108,0
671690,2013-01-14 12:54:16.771,54515.0,54357,8,3129004,MG,3129004,MG,12,1358168056,1,1,0.07382550335570469,0.049276972599369806,1
8640274,2019-06-19 12:14:48.187,54357.0,54357,18,3129004,MG,3129004,MG,3,1560946488,1,1,0.013422818791946307,0.556507719370996,1
1457028,2013-10-02 13:42:52.921,192082.0,54357,2,3125705,MG,3129004,MG,3,1380721372,0,0,0.013422818791946307,0.10569192365716473,0
1457028,2013-10-02 13:42:52.921,192082.0,54357,2,3125705,MG,3129004,MG,11,1380721372,1,1,0.06711409395973154,0.10569192365716473,1
14289473,2023-03-27 11:25:13.531,54357.0,54357,2,3129004,MG,3129004,MG,5,1679916313,1,1,0.026845637583892617,0.854099295471356,1
14289473,2023-03-27 11:25:13.531,54357.0,54357,2,3129004,MG,3129004,MG,9,1679916313,1,1,0.053691275167785234,0.854099295471356,1
14289473,2023-03-27 11:25:13.531,54357.0,54357,2,3129004,MG,3129004,MG,6,1679916313,1,1,0.03355704697986577,0.854099295471356,1
12408013,2021-12-30 09:55:22.295,54357.0,54357,37,3148004,MG,3129004,MG,16,1640858122,1,1,0.10067114093959731,0.7563989868484016,1
12408013,2021-12-30 09:55:22.295,54357.0,54357,37,3148004,MG,3129004,MG,4,1640858122,1,1,0.020134228187919462,0.7563989868484016,1
16504111,2024-06-25 12:07:41.139,393816.0,54357,18,3153103,MG,3129004,MG,6,1719317261,0,0,0.03355704697986577,0.9526569777674196,0
16504111,2024-06-25 12:07:41.139,393816.0,54357,18,3153103,MG,3129004,MG,19,1719317261,1,1,0.12080536912751678,0.9526569777674196,1
16504111,2024-06-25 12:07:41.139,393816.0,54357,18,3153103,MG,3129004,MG,2,1719317261,1,1,0.006711409395973154,0.9526569777674196,1
15971207,2024-03-20 16:01:06.866,93825.0,54357,8,3140308,MG,3129004,MG,15,1710950466,0,0,0.09395973154362415,0.9317282446961674,0
15971207,2024-03-20 16:01:06.866,93825.0,54357,8,3140308,MG,3129004,MG,26,1710950466,1,1,0.16778523489932887,0.9317282446961674,1
11643303,2021-06-22 09:24:50.814,54357.0,54357,2,3129004,MG,3129004,MG,63,1624353890,1,1,0.4161073825503356,0.715115237685906,1
14832021,2023-07-14 13:26:15.060,54357.0,54357,2,3129004,MG,3129004,MG,7,1689341175,1,1,0.04026845637583893,0.8776746813905034,1
16508312,2024-06-26 08:02:41.237,55154.0,54357,2,3121902,MG,3129004,MG,11,1719388961,0,0,0.06711409395973154,0.9528363284221464,0
16508312,2024-06-26 08:02:41.237,55154.0,54357,2,3121902,MG,3129004,MG,1,1719388961,1,1,0.0,0.9528363284221464,1
17606575,2025-01-21 12:41:24.973,54357.0,54357,18,3129004,MG,3129004,MG,30,1737463284,1,1,0.19463087248322147,0.9980475092280101,1
14286701,2023-03-27 08:17:59.727,297333.0,54357,30,3100203,MG,3129004,MG,11,1679905079,0,0,0.06711409395973154,0.8540711947007114,0
14287115,2023-03-27 08:44:40.555,192444.0,54357,18,3125705,MG,3129004,MG,7,1679906680,0,0,0.04026845637583893,0.8540751994482458,0
14287115,2023-03-27 08:44:40.555,192444.0,54357,18,3125705,MG,3129004,MG,11,1679906680,1,1,0.06711409395973154,0.8540751994482458,1
14287115,2023-03-27 08:44:40.555,192444.0,54357,18,3125705,MG,3129004,MG,4,1679906680,1,1,0.020134228187919462,0.8540751994482458,1
8318567,2019-04-05 16:23:12.007,398565.0,54357,2,3126505,MG,3129004,MG,15,1554481392,0,0,0.09395973154362415,0.5403359034649027,0
8318567,2019-04-05 16:23:12.007,398565.0,54357,2,3126505,MG,3129004,MG,8,1554481392,1,1,0.04697986577181208,0.5403359034649027,1
8318567,2019-04-05 16:23:12.007,398565.0,54357,2,3126505,MG,3129004,MG,17,1554481392,1,1,0.10738255033557047,0.5403359034649027,1
9913028,2020-04-30 11:57:08.673,121871.0,54357,3,3169208,MG,3129004,MG,4,1588247828,0,0,0.020134228187919462,0.6247993958549429,0
15435753,2023-11-24 10:10:11.844,54357.0,54357,2,3129004,MG,3129004,MG,11,1700820611,1,1,0.06711409395973154,0.9063893865855657,1
16506463,2024-06-25 15:22:58.955,650395.0,54357,18,3154101,MG,3129004,MG,22,1719328978,0,0,0.14093959731543626,0.9526862867161152,0
15973997,2024-03-20 15:27:27.394,93494.0,54357,2,3140308,MG,3129004,MG,10,1710948447,0,0,0.06040268456375839,0.9317231943618318,0
15973997,2024-03-20 15:27:27.394,93494.0,54357,2,3140308,MG,3129004,MG,10,1710948447,1,1,0.06040268456375839,0.9317231943618318,1
9500875,2020-01-13 13:44:14.039,55011.0,54357,2,3129004,MG,3129004,MG,8,1578923054,1,1,0.04697986577181208,0.6014743704424936,1
17608225,2025-01-21 14:47:06.779,830153.0,54357,8,3154101,MG,3129004,MG,6,1737470826,0,0,0.03355704697986577,0.9980663748157084,0
14287520,2023-03-27 09:11:14.675,675968.0,54357,2,3124609,MG,3129004,MG,14,1679908274,1,1,0.087248322147651,0.8540791866859538,1
