id_gta;dt_emissao_gta;cod_produtor_origem;cod_produtor_destino;id_tipo_finalidade_gta;cod_municipio_origem;nome_municipio_origem;estado_origem;cod_municipio_destino;nome_municipio_destino;estado_destino;qtd;orig_lat;orig_lon;dest_lat;dest_lon;distancia_km;duracao_min;data_seconds;repeticao_origem;flag_binaria;qt_animais_norm;data_seconds_norm;distancia_km_norm;cluster;tsne-3d-1;tsne-3d-2;tsne-3d-3
831493;2013-03-16 11:47:12.634;3055792;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;30;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1363434432;0;0;0.2116788321167883;1.266698366997332e-05;0.26826292511819433;0;0.9686914;4.7867913;-2.625117
1344225;2013-08-24 08:44:36.674;437263;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;23;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1377333876;1;1;0.16058394160583941;0.06309544382485299;0.26826292511819433;0;-0.64131343;2.91712;-1.8747287
1712100;2014-01-13 16:45:06.661;505388;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;18;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1389631506;0;0;0.12408759124087591;0.1189083705120959;0.40609272533170665;0;9.70214;2.8166108;3.479991
1727743;2014-01-18 14:55:13.355;506427;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;8;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1390056913;0;0;0.051094890510948905;0.12083908478006755;0.26826292511819433;0;-0.3692217;-5.3537617;1.2632529
1385664;2013-09-07 08:15:08.080;289324;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;4;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1378541708;0;0;0.021897810218978103;0.06857720241301202;0.26826292511819433;0;0.44660524;-8.328381;-4.3249917
852027;2013-03-23 08:01:41.902;396686;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;20;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1364025701;0;0;0.1386861313868613;0.002696147731541032;0.26826292511819433;0;0.36152425;3.2875514;-4.1673117
1212110;2013-07-12 13:32:53.430;318338;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;7;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1373635973;0;0;0.043795620437956206;0.04631247108656655;0.0;0;-16.55123;0.78467435;-0.84655607
1577512;2013-11-20 15:55:51.530;68602;433046;8;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;1;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1384962951;0;0;0.0;0.09772008317946668;0.0;0;-15.7033415;-2.2816515;7.168194
1179316;2013-07-03 11:27:07.182;271179;433046;2;3130705;INDIANÓPOLIS;MG;3103504;ARAGUARI;MG;9;-19.0341;-47.9155;-18.6456;-48.1934;60.39;65.8;1372850827;0;0;0.05839416058394161;0.04274907747846601;0.23025011438157697;0;-3.031477;-4.4634533;-5.9330506
1639342;2013-12-13 08:47:51.392;81572;433046;2;3170206;UBERLÂNDIA;MG;3103504;ARAGUARI;MG;1;-18.9141;-48.2749;-18.6456;-48.1934;38.02;32.4;1386924471;0;0;0.0;0.10662246290267863;0.14495958517614765;0;-3.0079253;14.733228;-6.349139
1406288;2013-09-14 09:01:39.723;214693;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;4;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1379149299;0;0;0.021897810218978103;0.07133476073431666;0.26826292511819433;0;0.44646636;-8.347274;-4.030444
1318625;2013-08-15 14:23:55.745;25667;433046;2;3170206;UBERLÂNDIA;MG;3103504;ARAGUARI;MG;6;-18.9141;-48.2749;-18.6456;-48.1934;38.02;32.4;1376576635;0;0;0.03649635036496351;0.05965869736089413;0.14495958517614765;0;-1.4003713;13.956303;-4.830832
1483819;2013-10-13 07:36:59.040;353187;433046;8;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;1;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1381649819;0;0;0.0;0.08268339778389322;0.0;0;-16.67632;-3.4425097;5.836141
1385657;2013-09-07 08:04:46.402;437263;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;29;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1378541086;1;1;0.20437956204379562;0.06857437945928879;0.26826292511819433;0;0.32297558;4.3892374;-0.7572158
1483818;2013-10-13 07:33:55.523;320569;433046;8;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;2;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1381649635;0;0;0.0072992700729927005;0.08268256269790442;0.0;0;-16.571321;-2.8093014;5.6392784
2073573;2014-05-01 10:03:50.629;3094235;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;11;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1398938630;1;1;0.072992700729927;0.16114885339221807;0.40609272533170665;0;13.2126465;3.5018733;6.368771
1098869;2013-06-10 16:32:11.029;433046;433046;3;3170206;UBERLÂNDIA;MG;3103504;ARAGUARI;MG;37;-18.9141;-48.2749;-18.6456;-48.1934;38.02;32.4;1370881931;0;0;0.26277372262773724;0.033813221699523055;0.14495958517614765;0;-0.32773235;8.732471;-1.1354576
1812646;2014-02-15 10:20:01.809;350833;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;23;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1392459601;0;0;0.16058394160583941;0.1317437102401211;0.26826292511819433;0;-0.25044063;2.257642;1.6643586
2129840;2014-05-24 08:13:48.800;290304;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;15;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1400919228;0;0;0.1021897810218978;0.17013781882465473;0.26826292511819433;0;-0.83505744;-0.8048039;3.6013951
1367531;2013-09-02 10:20:08.249;467287;433046;8;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;1;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1378117208;0;0;0.0;0.06665060457434446;0.0;0;-17.400158;-4.1759205;4.391705
1643726;2013-12-14 15:14:02.196;230601;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;6;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1387034042;0;0;0.03649635036496351;0.1071197520705951;0.26826292511819433;0;-0.025299184;-6.5301733;-0.027496362
1438004;2013-09-25 17:15:26.275;69036;433046;8;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;10;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1380129326;0;0;0.0656934306569343;0.07578262386749923;0.0;0;-15.107089;2.4766428;2.653626
2157345;2014-06-01 23:17:41.198;26964;433046;8;3142809;MONTE ALEGRE DE MINAS;MG;3103504;ARAGUARI;MG;18;-18.869;-48.881;-18.6456;-48.1934;104.22;80.7;1401664661;0;0;0.12408759124087591;0.17352097455297422;0.3973615982919018;0;9.816999;4.458629;5.1286097
1232069;2013-07-18 15:23:45.277;433046;433046;2;3170206;UBERLÂNDIA;MG;3103504;ARAGUARI;MG;25;-18.9141;-48.2749;-18.6456;-48.1934;38.02;32.4;1374161025;1;1;0.17518248175182483;0.048695425264159375;0.14495958517614765;0;-0.9685847;9.9695425;-1.9288722
1508138;2013-10-21 16:30:35.228;68602;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;3;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1382373035;1;1;0.014598540145985403;0.08596572141755665;0.0;0;-16.347507;-1.9558291;5.515775
938008;2013-04-20 07:44:35.602;210953;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;26;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1366443875;0;0;0.18248175182481752;0.01367105656999179;0.26826292511819433;0;0.656272;4.2428827;-3.140809
2129534;2014-05-23 17:05:33.197;363167;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;2;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1400864733;0;0;0.0072992700729927005;0.16989049267808642;0.0;0;-12.502546;0.4047674;10.146751
911812;2013-04-13 08:17:16.538;409491;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;4;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1365841036;0;0;0.021897810218978103;0.010935065252053455;0.26826292511819433;0;-1.0918053;-8.014304;-9.996516
1721463;2014-01-16 10:48:49.427;360007;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;22;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1389869329;0;0;0.15328467153284672;0.1199877327683625;0.40609272533170665;0;8.524112;3.3983877;3.0833364
1764002;2014-01-30 15:13:05.480;290663;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;4;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1391094785;0;0;0.021897810218978103;0.12554947807103023;0.40609272533170665;0;17.979347;-0.52911067;5.0703244
1502852;2013-10-19 08:51:44.855;449736;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;6;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1382172704;0;0;0.03649635036496351;0.08505651700856198;0.26826292511819433;0;0.7189497;-6.7968664;-2.4263391
1486489;2013-10-14 13:44:36.679;480856;433046;2;3123502;DOURADOQUARA;MG;3103504;ARAGUARI;MG;40;-18.4338;-47.5993;-18.6456;-48.1934;131.24;132.3;1381758276;1;1;0.2846715328467153;0.08317563105076875;0.5003812719231356;0;7.1898756;5.0409536;1.3586159
1604877;2013-12-02 13:24:29.526;420856;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;10;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1385990669;1;1;0.0656934306569343;0.1023843924316683;0.0;0;-14.118723;3.1055276;4.8800764
2087205;2014-05-10 08:40:29.987;396686;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;20;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1399711229;1;1;0.1386861313868613;0.16465530230519043;0.26826292511819433;0;-0.32666144;1.3044778;2.6880338
1477339;2013-10-10 08:47:13.092;3081360;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;6;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1381394833;0;0;0.03649635036496351;0.08152614106660128;0.40609272533170665;0;14.554378;-3.6919103;1.4722779
2129610;2014-05-23 17:30:41.119;68546;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;4;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1400866241;1;1;0.021897810218978103;0.1698973367523875;0.0;0;-12.375188;0.9253087;9.884315
1455532;2013-10-02 09:08:43.218;349154;433046;2;3130705;INDIANÓPOLIS;MG;3103504;ARAGUARI;MG;20;-19.0341;-47.9155;-18.6456;-48.1934;60.39;65.8;1380704923;0;0;0.1386861313868613;0.07839497707396248;0.23025011438157697;0;-2.27258;1.769719;-1.7478875
1426020;2013-09-22 08:10:59.134;344837;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;4;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1379837459;0;0;0.021897810218978103;0.07445798233303957;0.40609272533170665;0;16.217579;-4.083186;0.17056346
1044521;2013-05-24 13:17:10.564;438302;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;21;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1369401430;0;0;0.14598540145985403;0.027093951907425584;0.0;0;-13.3458;6.116541;-0.59934187
1583950;2013-11-22 15:42:31.464;3064956;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;6;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1385134951;0;0;0.03649635036496351;0.09850070703871427;0.0;0;-15.156853;0.93847084;6.1606975
2129888;2014-05-24 08:49:14.821;274891;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;12;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1400921354;0;0;0.08029197080291971;0.1701474676986363;0.26826292511819433;0;-1.034529;-1.9907157;4.2001677
1826550;2014-02-20 09:24:28.821;3094235;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;20;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1392888268;1;1;0.1386861313868613;0.1336892200533324;0.40609272533170665;0;9.095271;3.6343422;3.6816
1763190;2014-01-30 13:35:03.867;420307;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;10;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1391088903;0;0;0.0656934306569343;0.12552278255044858;0.40609272533170665;0;13.322197;0.9485489;4.8911276
968554;2013-04-26 15:29:49.172;378049;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;8;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1366990189;0;0;0.051094890510948905;0.016150508564417798;0.0;0;-16.19734;2.252986;-3.248521
1179441;2013-07-03 12:29:03.399;349154;433046;2;3130705;INDIANÓPOLIS;MG;3103504;ARAGUARI;MG;1;-19.0341;-47.9155;-18.6456;-48.1934;60.39;65.8;1372854543;1;1;0.0;0.04276594258463451;0.23025011438157697;0;-4.604273;-7.3870525;-6.737973
1707573;2014-01-11 12:58:52.402;362487;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;4;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1389445132;0;0;0.021897810218978103;0.11806251009847024;0.26826292511819433;0;-0.68199974;-8.30677;0.9420287
1322678;2013-08-17 08:33:38.174;446622;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;27;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1376728418;1;1;0.1897810218978102;0.06034756614710446;0.26826292511819433;0;0.00590618;3.9729726;-1.2899557
1526462;2013-10-26 12:32:58.524;290287;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;3;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1382790778;0;0;0.014598540145985403;0.08786165253868372;0.26826292511819433;0;-0.1239462;-9.071188;-2.2983377
1911035;2014-03-20 12:31:11.037;30809;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;7;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1395318671;0;0;0.043795620437956206;0.14471963034047342;0.40609272533170665;0;15.928947;2.0126173;6.511181
1365623;2013-08-31 13:00:58.205;416331;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;14;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1377954058;0;0;0.0948905109489051;0.065910146535761;0.26826292511819433;0;-0.36826497;-0.8789931;-3.348968
1212050;2013-07-12 13:25:31.938;339795;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;8;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1373635531;0;0;0.051094890510948905;0.04631046506478853;0.0;0;-16.300655;1.2723031;-0.758802
1911100;2014-03-20 12:52:48.144;444740;433046;2;3156403;ROMARIA;MG;3103504;ARAGUARI;MG;7;-18.8838;-47.5782;-18.6456;-48.1934;86.94;83.8;1395319968;0;0;0.043795620437956206;0.14472551678899315;0.33147780997407356;0;2.5448914;-4.920674;2.570699
1483690;2013-10-12 08:46:45.215;420307;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;10;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1381567605;1;1;0.0656934306569343;0.08231026865619473;0.26826292511819433;0;0.5980034;-3.6361055;-2.380853
1360019;2013-08-29 14:20:29.225;80843;433046;2;3170206;UBERLÂNDIA;MG;3103504;ARAGUARI;MG;1;-18.9141;-48.2749;-18.6456;-48.1934;38.02;32.4;1377786029;0;0;0.0;0.06514754510293752;0.14495958517614765;0;-1.757216;15.365368;-5.7957077
1406497;2013-09-14 13:22:40.015;230740;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;19;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1379164960;0;0;0.13138686131386862;0.07140583835210634;0.26826292511819433;0;-0.8535275;1.4334278;-2.2768779
1045837;2013-05-24 15:02:02.712;230214;433046;2;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;6;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1369407722;0;0;0.03649635036496351;0.027122508217439112;0.0;0;-16.89554;0.66536564;-2.6961923
1483687;2013-10-12 08:42:31.844;31038;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;5;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1381567351;0;0;0.029197080291970802;0.08230911587444911;0.26826292511819433;0;0.60063666;-7.678189;-2.7788866
1465066;2013-10-05 08:32:29.795;437263;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;26;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1380961949;1;1;0.18248175182481752;0.07956149235330656;0.26826292511819433;0;-0.22412571;3.5469756;-0.8254386
2073565;2014-05-01 09:58:56.022;269421;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;9;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1398938336;0;0;0.05839416058394161;0.16114751907004;0.40609272533170665;0;14.175583;3.4227133;6.70372
1727737;2014-01-18 14:35:03.040;290287;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;1;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1390055703;1;1;0.0;0.12083359318198816;0.26826292511819433;0;-0.9759775;-9.534435;0.9643676
1149671;2013-06-25 10:04:47.742;433046;433046;2;3142809;MONTE ALEGRE DE MINAS;MG;3103504;ARAGUARI;MG;7;-18.869;-48.881;-18.6456;-48.1934;104.22;80.7;1372154687;1;1;0.043795620437956206;0.0395896385634833;0.3973615982919018;0;12.75885;-2.9320674;-0.9866198
1602031;2013-11-30 08:43:08.849;446618;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;21;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1385800988;0;0;0.14598540145985403;0.101523523162796;0.26826292511819433;0;-0.8853574;1.7518387;-0.40848988
1167476;2013-06-29 09:29:12.072;30707;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;5;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1372498152;0;0;0.029197080291970802;0.0411484581786965;0.26826292511819433;0;0.04052743;-6.9052453;-7.9735956
1439027;2013-09-26 09:38:19.936;3052003;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;20;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1380188299;0;0;0.1386861313868613;0.07605027346547288;0.40609272533170665;0;8.802294;1.9146461;1.6859272
1729376;2014-01-20 10:25:33.312;69590;433046;8;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;4;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1390213533;0;0;0.021897810218978103;0.1215499063430645;0.0;0;-14.359247;0.022365833;7.9865193
1544037;2013-10-31 10:46:14.518;30328;433046;2;3143104;MONTE CARMELO;MG;3103504;ARAGUARI;MG;9;-18.7302;-47.4912;-18.6456;-48.1934;106.51;99.3;1383216374;0;0;0.05839416058394161;0.08979322458519867;0.40609272533170665;0;12.908573;-1.9434341;2.1413534
1812608;2014-02-15 09:57:21.640;30686;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;8;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1392458241;0;0;0.051094890510948905;0.13173753786541997;0.26826292511819433;0;-0.59995246;-5.2199426;2.1491432
1999995;2014-04-12 10:39:54.490;416084;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;10;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1397299194;0;0;0.0656934306569343;0.15370825538459965;0.26826292511819433;0;-1.0349487;-3.3488858;3.9466698
1790492;2014-02-08 09:16:43.552;210909;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;6;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1391851003;0;0;0.03649635036496351;0.1289815816384312;0.26826292511819433;0;-0.6459242;-6.67269;1.9606884
1948947;2014-03-31 12:17:38.576;69263;433046;8;3103504;ARAGUARI;MG;3103504;ARAGUARI;MG;7;-18.6456;-48.1934;-18.6456;-48.1934;0.0;0.0;1396268258;0;0;0.043795620437956206;0.14902934120461175;0.0;0;-12.769061;1.6269183;8.751386
1727742;2014-01-18 14:53:51.884;30328;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;7;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1390056831;1;1;0.043795620437956206;0.12083871262218082;0.26826292511819433;0;-0.40247935;-6.0278687;1.2968628
1142432;2013-06-22 07:51:57.538;288022;433046;2;3124807;ESTRELA DO SUL;MG;3103504;ARAGUARI;MG;4;-18.7399;-47.6956;-18.6456;-48.1934;70.36;73.0;1371887517;0;0;0.021897810218978103;0.03837708463048717;0.26826292511819433;0;-0.3346417;-7.8141475;-8.231876
1439351;2013-09-26 10:11:14.877;444740;433046;2;3156403;ROMARIA;MG;3103504;ARAGUARI;MG;7;-18.8838;-47.5782;-18.6456;-48.1934;86.94;83.8;1380190274;1;1;0.043795620437956206;0.07605923702432182;0.33147780997407356;0;3.2324495;-4.5442367;0.9658789
