id_gta,dt_emissao_gta,id_produtor_origem,id_produtor_destino,id_tipo_finalidade_gta,municipio_origem,estado_origem,municipio_destino,estado_destino,qt_animais,data_seconds,repeticao_origem,flag_binaria,qt_animais_norm,data_seconds_norm,cluster
11259076,2021-03-30 10:22:31.622,716567.0,104522,2,3100500,MG,3100609,MG,16,1617099751,1,1,0.11627906976744186,0.6944142411148468,1
5657071,2017-04-20 13:53:09.753,374486.0,104522,18,3141702,MG,3100609,MG,23,1492696389,0,0,0.1705426356589147,0.38039147902271164,0
17038547,2024-10-02 11:26:18.391,96563.0,104522,18,3126901,MG,3100609,MG,25,1727868378,0,0,0.18604651162790697,0.9740197891039233,0
10897501,2021-01-02 14:00:14.001,104522.0,104522,18,3158953,MG,3100609,MG,14,1609596014,1,1,0.10077519379844961,0.675473079229262,1
5656683,2017-04-20 13:30:38.434,434387.0,104522,18,3141702,MG,3100609,MG,18,1492695038,0,0,0.13178294573643412,0.3803880687872905,0
9893370,2020-04-27 14:27:47.636,377234.0,104522,2,3158953,MG,3100609,MG,20,1587997667,0,0,0.14728682170542634,0.6209538727341486,0
5656704,2017-04-20 13:31:40.463,434387.0,104522,18,3141702,MG,3100609,MG,18,1492695100,1,1,0.13178294573643412,0.38038822528958205,1
6776834,2018-02-26 16:47:40.094,96702.0,104522,18,3127701,MG,3100609,MG,20,1519663660,0,0,0.14728682170542634,0.44846308729248774,0
6776840,2018-02-26 16:48:59.844,96702.0,104522,18,3127701,MG,3100609,MG,20,1519663739,1,1,0.14728682170542634,0.4484632867066978,1
683246,2013-01-18 09:51:29.019,398276.0,104522,2,3135209,MG,3100609,MG,7,1358502689,0,0,0.046511627906976744,0.041655647033192356,0
683246,2013-01-18 09:51:29.019,398276.0,104522,2,3135209,MG,3100609,MG,72,1358502689,1,1,0.5503875968992248,0.041655647033192356,1
683246,2013-01-18 09:51:29.019,398276.0,104522,2,3135209,MG,3100609,MG,32,1358502689,1,1,0.24031007751937983,0.041655647033192356,1
4143511,2016-02-11 09:09:16.693,175295.0,104522,18,3104700,MG,3158953,MG,20,1455181756,0,0,0.14728682170542634,0.28569589777682225,0
6790811,2018-03-01 15:10:10.516,409378.0,104522,18,3135076,MG,3100609,MG,16,1519917010,0,0,0.11627906976744186,0.44910260109257294,0
6776831,2018-02-26 16:47:07.431,96702.0,104522,18,3127701,MG,3100609,MG,20,1519663627,1,1,0.14728682170542634,0.4484630039928805,1
6776838,2018-02-26 16:48:31.429,96702.0,104522,18,3127701,MG,3100609,MG,20,1519663711,1,1,0.14728682170542634,0.44846321602824357,1
5278529,2016-12-28 13:51:56.301,104522.0,104522,18,3158953,MG,3100609,MG,3,1482933116,1,1,0.015503875968992248,0.35574672742412083,1
5278529,2016-12-28 13:51:56.301,104522.0,104522,18,3158953,MG,3100609,MG,3,1482933116,1,1,0.015503875968992248,0.35574672742412083,1
5278529,2016-12-28 13:51:56.301,104522.0,104522,18,3158953,MG,3100609,MG,10,1482933116,1,1,0.06976744186046512,0.35574672742412083,1
1445148,2013-09-27 15:22:08.100,398276.0,104522,2,3113404,MG,3100609,MG,1,1380295328,1,1,0.0,0.0966652913228443,1
1445148,2013-09-27 15:22:08.100,398276.0,104522,2,3113404,MG,3100609,MG,18,1380295328,1,1,0.13178294573643412,0.0966652913228443,1
1116866,2013-06-14 15:46:29.808,107779.0,104522,3,3164100,MG,3100609,MG,22,1371224789,0,0,0.16279069767441862,0.07376916002339895,0
16505535,2024-06-25 14:17:26.272,104522.0,104522,2,3100609,MG,3158953,MG,7,1719325046,1,1,0.046511627906976744,0.9524544497997476,1
16505535,2024-06-25 14:17:26.272,104522.0,104522,2,3100609,MG,3158953,MG,3,1719325046,1,1,0.015503875968992248,0.9524544497997476,1
2769526,2014-12-15 13:33:11.849,104522.0,104522,8,3158953,MG,3100609,MG,20,1418650391,1,1,0.14728682170542634,0.1934823116175033,1
7921448,2018-12-20 14:01:35.961,377234.0,104522,18,3158953,MG,3158953,MG,6,1545314495,1,1,0.03875968992248062,0.5132117076446416,1
6776837,2018-02-26 16:48:06.111,96702.0,104522,18,3127701,MG,3100609,MG,20,1519663686,1,1,0.14728682170542634,0.44846315292248073,1
1116914,2013-06-14 15:50:28.965,107779.0,104522,3,3164100,MG,3100609,MG,22,1371225028,1,1,0.16279069767441862,0.07376976331449114,1
2060667,2014-04-29 13:45:22.976,97267.0,104522,8,3158953,MG,3158953,MG,1,1398779122,0,0,0.0,0.14332264810570994,0
2060667,2014-04-29 13:45:22.976,97267.0,104522,8,3158953,MG,3158953,MG,2,1398779122,1,1,0.007751937984496124,0.14332264810570994,1
2060667,2014-04-29 13:45:22.976,97267.0,104522,8,3158953,MG,3158953,MG,1,1398779122,1,1,0.0,0.14332264810570994,1
10336114,2020-08-13 10:32:24.882,475503.0,104522,18,3158953,MG,3158953,MG,2,1597314744,0,0,0.007751937984496124,0.6444723227754356,0
12405555,2021-12-29 15:08:08.796,104522.0,104522,18,3100609,MG,3158953,MG,20,1640790488,1,1,0.14728682170542634,0.7542151222898936,1
11284546,2021-04-06 14:00:06.636,110513.0,104522,3,3100500,MG,3100609,MG,20,1617717606,0,0,0.14728682170542634,0.6959738495575221,0
11645965,2021-06-22 13:43:02.897,574987.0,104522,18,3100500,MG,3100609,MG,23,1624369382,0,0,0.1705426356589147,0.7127644654923082,0
7552465,2018-09-11 13:27:14.666,3055.0,104522,18,3127701,MG,3100609,MG,20,1536672434,0,0,0.14728682170542634,0.491397153586298,0
8653364,2019-06-26 14:11:45.205,625965.0,104522,18,3106309,MG,3100609,MG,25,1561558305,0,0,0.18604651162790697,0.5542148284694619,0
4152399,2016-02-12 14:34:54.127,104522.0,104522,18,3158953,MG,3100609,MG,20,1455287694,1,1,0.14728682170542634,0.2859633097087486,1
2769544,2014-12-15 13:34:45.692,104522.0,104522,8,3158953,MG,3100609,MG,20,1418650485,1,1,0.14728682170542634,0.19348254889517147,1
4152416,2016-02-12 14:35:34.872,104522.0,104522,18,3158953,MG,3100609,MG,1,1455287734,1,1,0.0,0.28596341067796915,1
4152416,2016-02-12 14:35:34.872,104522.0,104522,18,3158953,MG,3100609,MG,19,1455287734,1,1,0.1395348837209302,0.28596341067796915,1
683257,2013-01-18 09:52:29.555,398276.0,104522,2,3135209,MG,3100609,MG,110,1358502749,1,1,0.8449612403100775,0.041655798487023166,1
10905592,2021-01-05 15:12:59.369,692891.0,104522,3,3163003,MG,3100609,MG,1,1609859579,0,0,0.0,0.6761383780440231,0
10905592,2021-01-05 15:12:59.369,692891.0,104522,3,3163003,MG,3100609,MG,20,1609859579,1,1,0.14728682170542634,0.6761383780440231,1
1116892,2013-06-14 15:48:48.517,107779.0,104522,3,3164100,MG,3100609,MG,22,1371224928,1,1,0.16279069767441862,0.0737695108914398,1
6792739,2018-03-02 09:11:59.607,275544.0,104522,18,3158953,MG,3100609,MG,33,1519981919,0,0,0.24806201550387597,0.4492664463708431,0
14823170,2023-07-13 09:51:06.162,348413.0,104522,8,3100609,MG,3100609,MG,3,1689241866,1,1,0.015503875968992248,0.8765175689611504,1
11646002,2021-06-22 13:44:55.618,574987.0,104522,18,3100500,MG,3100609,MG,22,1624369495,1,1,0.16279069767441862,0.7127647507303565,1
3141393,2015-04-16 09:57:23.793,104522.0,104522,8,3158953,MG,3100609,MG,16,1429178243,1,1,0.11627906976744186,0.2200570368563377,1
3141393,2015-04-16 09:57:23.793,104522.0,104522,8,3158953,MG,3100609,MG,3,1429178243,1,1,0.015503875968992248,0.2200570368563377,1
3141393,2015-04-16 09:57:23.793,104522.0,104522,8,3158953,MG,3100609,MG,10,1429178243,1,1,0.06976744186046512,0.2200570368563377,1
11284525,2021-04-06 13:58:35.259,110513.0,104522,3,3100500,MG,3100609,MG,20,1617717515,1,1,0.14728682170542634,0.6959736198525461,1
14827205,2023-07-14 08:24:01.338,764062.0,104522,8,3144359,MG,3100609,MG,35,1689323041,0,0,0.2635658914728682,0.8767224733729209,0
683274,2013-01-18 09:54:12.459,398276.0,104522,2,3135209,MG,3100609,MG,26,1358502852,1,1,0.1937984496124031,0.04165605848276588,1
683274,2013-01-18 09:54:12.459,398276.0,104522,2,3135209,MG,3100609,MG,84,1358502852,1,1,0.6434108527131783,0.04165605848276588,1
4164355,2016-02-16 12:41:06.157,374486.0,104522,18,3141702,MG,3100609,MG,25,1455626466,1,1,0.18604651162790697,0.2868184483275864,1
14279824,2023-03-24 10:46:57.318,104410.0,104522,2,3158953,MG,3100609,MG,9,1679654817,0,0,0.06201550387596899,0.8523176473602168,0
14279824,2023-03-24 10:46:57.318,104410.0,104522,2,3158953,MG,3100609,MG,5,1679654817,1,1,0.031007751937984496,0.8523176473602168,1
14279824,2023-03-24 10:46:57.318,104410.0,104522,2,3158953,MG,3100609,MG,1,1679654817,1,1,0.0,0.8523176473602168,1
14279824,2023-03-24 10:46:57.318,104410.0,104522,2,3158953,MG,3100609,MG,7,1679654817,1,1,0.046511627906976744,0.8523176473602168,1
14279864,2023-03-24 10:49:40.622,104410.0,104522,2,3158953,MG,3100609,MG,10,1679654980,1,1,0.06976744186046512,0.8523180588097898,1
14279864,2023-03-24 10:49:40.622,104410.0,104522,2,3158953,MG,3100609,MG,4,1679654980,1,1,0.023255813953488372,0.8523180588097898,1
14279864,2023-03-24 10:49:40.622,104410.0,104522,2,3158953,MG,3100609,MG,7,1679654980,1,1,0.046511627906976744,0.8523180588097898,1
6799257,2018-03-05 09:01:08.978,104522.0,104522,18,3158953,MG,3100609,MG,19,1520240468,1,1,0.1395348837209302,0.44991908364535815,1
6799257,2018-03-05 09:01:08.978,104522.0,104522,18,3158953,MG,3100609,MG,9,1520240468,1,1,0.06201550387596899,0.44991908364535815,1
10336208,2020-08-13 10:39:28.973,104410.0,104522,18,3158953,MG,3158953,MG,6,1597315168,1,1,0.03875968992248062,0.644473393049172,1
11284564,2021-04-06 14:01:13.159,110513.0,104522,3,3100500,MG,3100609,MG,20,1617717673,1,1,0.14728682170542634,0.6959740186809662,1
6792747,2018-03-02 09:12:46.668,275544.0,104522,18,3158953,MG,3100609,MG,15,1519981966,1,1,0.10852713178294573,0.44926656500967743,1
4164290,2016-02-16 12:22:51.196,374486.0,104522,18,3141702,MG,3100609,MG,32,1455625371,1,1,0.24031007751937983,0.28681568429517634,1
4164290,2016-02-16 12:22:51.196,374486.0,104522,18,3141702,MG,3100609,MG,18,1455625371,1,1,0.13178294573643412,0.28681568429517634,1
4164351,2016-02-16 12:39:34.861,374486.0,104522,18,3141702,MG,3100609,MG,15,1455626374,1,1,0.10852713178294573,0.28681821609837943,1
4164351,2016-02-16 12:39:34.861,374486.0,104522,18,3141702,MG,3100609,MG,15,1455626374,1,1,0.10852713178294573,0.28681821609837943,1
4164343,2016-02-16 12:38:00.004,374486.0,104522,18,3141702,MG,3100609,MG,40,1455626280,1,1,0.3023255813953488,0.28681797882071125,1
4164343,2016-02-16 12:38:00.004,374486.0,104522,18,3141702,MG,3100609,MG,3,1455626280,1,1,0.015503875968992248,0.28681797882071125,1
2776700,2014-12-17 08:20:03.584,580705.0,104522,8,3140605,MG,3158953,MG,21,1418804403,0,0,0.15503875968992248,0.1938710734070388,0
7552449,2018-09-11 13:26:18.165,3055.0,104522,18,3127701,MG,3100609,MG,20,1536672378,1,1,0.14728682170542634,0.49139701222938914,1
2772767,2014-12-16 09:46:02.760,96563.0,104522,3,3126901,MG,3100609,MG,130,1418723162,1,1,1.0,0.1936660023960548,1
2772767,2014-12-16 09:46:02.760,96563.0,104522,3,3126901,MG,3100609,MG,60,1418723162,1,1,0.4573643410852713,0.1936660023960548,1
7552471,2018-09-11 13:28:06.344,3055.0,104522,18,3127701,MG,3100609,MG,20,1536672486,1,1,0.14728682170542634,0.4913972848462844,1
7552479,2018-09-11 13:29:02.460,3055.0,104522,18,3127701,MG,3100609,MG,15,1536672542,1,1,0.10852713178294573,0.49139742620319327,1
8655985,2019-06-24 16:33:52.762,387668.0,104522,2,3163003,MG,3100609,MG,40,1561394032,0,0,0.3023255813953488,0.5538001655506481,0
8655985,2019-06-24 16:33:52.762,387668.0,104522,2,3163003,MG,3100609,MG,60,1561394032,1,1,0.4573643410852713,0.5538001655506481,1
2416358,2014-08-18 15:43:48.395,110676.0,104522,3,3108800,MG,3158953,MG,39,1408376628,0,0,0.2945736434108527,0.16754896558510302,0
9068547,2019-09-27 08:22:37.758,104410.0,104522,18,3158953,MG,3100609,MG,8,1569572557,1,1,0.05426356589147287,0.5744446478946186,1
9068547,2019-09-27 08:22:37.758,104410.0,104522,18,3158953,MG,3100609,MG,10,1569572557,1,1,0.06976744186046512,0.5744446478946186,1
9068547,2019-09-27 08:22:37.758,104410.0,104522,18,3158953,MG,3100609,MG,4,1569572557,1,1,0.023255813953488372,0.5744446478946186,1
8667164,2019-06-26 14:15:16.532,104522.0,104522,18,3100609,MG,3158953,MG,20,1561558516,1,1,0.14728682170542634,0.5542153610820999,1
5684488,2017-04-26 15:56:47.899,110436.0,104522,2,3100500,MG,3100609,MG,11,1493222207,0,0,0.07751937984496124,0.38171876486180123,0
9917536,2020-04-30 16:24:52.684,104522.0,104522,18,3158953,MG,3100609,MG,1,1588263892,1,1,0.0,0.6216258860020694,1
9917536,2020-04-30 16:24:52.684,104522.0,104522,18,3158953,MG,3100609,MG,4,1588263892,1,1,0.023255813953488372,0.6216258860020694,1
9917536,2020-04-30 16:24:52.684,104522.0,104522,18,3158953,MG,3100609,MG,16,1588263892,1,1,0.11627906976744186,0.6216258860020694,1
15372123,2023-11-10 09:59:21.715,685667.0,104522,2,3144359,MG,3100609,MG,13,1699610361,0,0,0.09302325581395349,0.9026900403983658,0
15372123,2023-11-10 09:59:21.715,685667.0,104522,2,3144359,MG,3100609,MG,7,1699610361,1,1,0.046511627906976744,0.9026900403983658,1
3931265,2015-12-09 15:10:11.721,110762.0,104522,2,3144359,MG,3100609,MG,6,1449673811,0,0,0.03875968992248062,0.2717925749522223,0
3931265,2015-12-09 15:10:11.721,110762.0,104522,2,3144359,MG,3100609,MG,14,1449673811,1,1,0.10077519379844961,0.2717925749522223,1
1820935,2014-02-18 15:00:20.272,179247.0,104522,8,3150000,MG,3100609,MG,21,1392735620,0,0,0.15503875968992248,0.12806745596106905,0
1820962,2014-02-18 15:04:59.632,179247.0,104522,8,3150000,MG,3100609,MG,15,1392735899,1,1,0.10852713178294573,0.1280681602213818,1
1820962,2014-02-18 15:04:59.632,179247.0,104522,8,3150000,MG,3100609,MG,15,1392735899,1,1,0.10852713178294573,0.1280681602213818,1
1820962,2014-02-18 15:04:59.632,179247.0,104522,8,3150000,MG,3100609,MG,10,1392735899,1,1,0.06976744186046512,0.1280681602213818,1
10370520,2020-08-21 09:19:46.057,742353.0,104522,2,3108800,MG,3158953,MG,12,1598001586,0,0,0.08527131782945736,0.6462060703084069,0
10370520,2020-08-21 09:19:46.057,742353.0,104522,2,3108800,MG,3158953,MG,1,1598001586,1,1,0.0,0.6462060703084069,1
10370520,2020-08-21 09:19:46.057,742353.0,104522,2,3108800,MG,3158953,MG,12,1598001586,1,1,0.08527131782945736,0.6462060703084069,1
2783091,2014-12-18 10:18:30.311,580705.0,104522,8,3140605,MG,3158953,MG,23,1418897910,1,1,0.1705426356589147,0.1941071066294766,1
5684473,2017-04-26 15:55:23.904,110436.0,104522,2,3100500,MG,3100609,MG,21,1493222123,1,1,0.15503875968992248,0.3817185528264382,1
5684473,2017-04-26 15:55:23.904,110436.0,104522,2,3100500,MG,3100609,MG,9,1493222123,1,1,0.06201550387596899,0.3817185528264382,1
10367780,2020-08-20 14:11:07.598,104522.0,104522,18,3158953,MG,3100609,MG,21,1597932667,1,1,0.15503875968992248,0.6460321028657856,1
3163941,2015-04-22 14:39:17.560,345366.0,104522,8,3163003,MG,3100609,MG,4,1429713557,0,0,0.023255813953488372,0.2214082927883645,0
3163941,2015-04-22 14:39:17.560,345366.0,104522,8,3163003,MG,3100609,MG,1,1429713557,1,1,0.0,0.2214082927883645,1
3163941,2015-04-22 14:39:17.560,345366.0,104522,8,3163003,MG,3100609,MG,6,1429713557,1,1,0.03875968992248062,0.2214082927883645,1
3163941,2015-04-22 14:39:17.560,345366.0,104522,8,3163003,MG,3100609,MG,4,1429713557,1,1,0.023255813953488372,0.2214082927883645,1
3163941,2015-04-22 14:39:17.560,345366.0,104522,8,3163003,MG,3100609,MG,10,1429713557,1,1,0.06976744186046512,0.2214082927883645,1
3164212,2015-04-22 14:56:05.736,504281.0,104522,8,3163003,MG,3100609,MG,10,1429714565,0,0,0.06976744186046512,0.22141083721272015,0
3164212,2015-04-22 14:56:05.736,504281.0,104522,8,3163003,MG,3100609,MG,6,1429714565,1,1,0.03875968992248062,0.22141083721272015,1
3164212,2015-04-22 14:56:05.736,504281.0,104522,8,3163003,MG,3100609,MG,8,1429714565,1,1,0.05426356589147287,0.22141083721272015,1
1820949,2014-02-18 15:02:15.245,179247.0,104522,8,3150000,MG,3100609,MG,30,1392735735,1,1,0.2248062015503876,0.12806774624757766,1
10367770,2020-08-20 14:10:04.532,104522.0,104522,18,3158953,MG,3100609,MG,21,1597932604,1,1,0.15503875968992248,0.6460319438392639,1
3931216,2015-12-09 15:14:52.883,110762.0,104522,2,3144359,MG,3100609,MG,19,1449674092,1,1,0.1395348837209302,0.27179328426099625,1
10367809,2020-08-20 14:14:13.930,643392.0,104522,2,3144359,MG,3100609,MG,6,1597932853,0,0,0.03875968992248062,0.6460325723726608,0
10367809,2020-08-20 14:14:13.930,643392.0,104522,2,3144359,MG,3100609,MG,11,1597932853,1,1,0.07751937984496124,0.6460325723726608,1
3931289,2015-12-09 15:12:44.001,110762.0,104522,2,3144359,MG,3100609,MG,20,1449673964,1,1,0.14728682170542634,0.2717929611594907,1
8692087,2019-07-02 08:42:31.272,395302.0,104522,18,3108800,MG,3100609,MG,23,1562056951,1,1,0.1705426356589147,0.5554735259170935,1
9083518,2019-10-01 10:12:14.957,104522.0,104522,18,3158953,MG,3100609,MG,10,1569924734,1,1,0.06976744186046512,0.5753336238234632,1
9083518,2019-10-01 10:12:14.957,104522.0,104522,18,3158953,MG,3100609,MG,9,1569924734,1,1,0.06201550387596899,0.5753336238234632,1
9083518,2019-10-01 10:12:14.957,104522.0,104522,18,3158953,MG,3100609,MG,3,1569924734,1,1,0.015503875968992248,0.5753336238234632,1
9083518,2019-10-01 10:12:14.957,104522.0,104522,18,3158953,MG,3100609,MG,2,1569924734,1,1,0.007751937984496124,0.5753336238234632,1
2790590,2014-12-19 14:49:46.854,104522.0,104522,8,3158953,MG,3100609,MG,20,1419000586,1,1,0.14728682170542634,0.19436628452147398,1
6847350,2018-03-16 08:58:14.521,104522.0,104522,18,3158953,MG,3100609,MG,16,1521190694,1,1,0.11627906976744186,0.4523176731073675,1
8350735,2019-04-12 16:11:07.151,347234.0,104522,18,3123106,MG,3100609,MG,30,1555085467,0,0,0.2248062015503876,0.5378758932939403,0
8350735,2019-04-12 16:11:07.151,347234.0,104522,18,3123106,MG,3100609,MG,10,1555085467,1,1,0.06976744186046512,0.5378758932939403,1
7602976,2018-09-25 09:16:16.799,100497.0,104522,18,3109253,MG,3100609,MG,1,1537866976,0,0,0.0,0.4944124529499523,0
6837278,2018-03-14 09:03:25.670,395302.0,104522,3,3108800,MG,3158953,MG,24,1521018205,1,1,0.17829457364341084,0.4518822711106716,1
5318269,2017-01-11 16:00:15.026,178994.0,104522,3,3135076,MG,3100609,MG,4,1484150415,0,0,0.023255813953488372,0.3588194707015253,0
5318269,2017-01-11 16:00:15.026,178994.0,104522,3,3135076,MG,3100609,MG,8,1484150415,1,1,0.05426356589147287,0.3588194707015253,1
15463449,2023-11-30 09:08:20.007,181020.0,104522,2,3110806,MG,3100609,MG,20,1701335300,0,0,0.14728682170542634,0.9070441840526215,0
2795128,2014-12-22 10:26:19.224,104522.0,104522,8,3158953,MG,3100609,MG,2,1419243979,1,1,0.007751937984496124,0.19498066455835694,1
2795128,2014-12-22 10:26:19.224,104522.0,104522,8,3158953,MG,3100609,MG,2,1419243979,1,1,0.007751937984496124,0.19498066455835694,1
2795128,2014-12-22 10:26:19.224,104522.0,104522,8,3158953,MG,3100609,MG,10,1419243979,1,1,0.06976744186046512,0.19498066455835694,1
2795128,2014-12-22 10:26:19.224,104522.0,104522,8,3158953,MG,3100609,MG,6,1419243979,1,1,0.03875968992248062,0.19498066455835694,1
2795150,2014-12-22 10:27:56.639,104522.0,104522,8,3158953,MG,3100609,MG,20,1419244076,1,1,0.14728682170542634,0.19498090940871649,1
6847317,2018-03-16 08:55:46.157,104522.0,104522,18,3158953,MG,3100609,MG,24,1521190546,1,1,0.17829457364341084,0.4523172995212521,1
7602931,2018-09-25 09:12:25.626,100497.0,104522,18,3168408,MG,3100609,MG,11,1537866745,1,1,0.07751937984496124,0.494411869852704,1
8692138,2019-07-02 08:47:44.569,675498.0,104522,18,3158953,MG,3100609,MG,9,1562057264,0,0,0.06201550387596899,0.5554743160012436,0
8692138,2019-07-02 08:47:44.569,675498.0,104522,18,3158953,MG,3100609,MG,5,1562057264,1,1,0.031007751937984496,0.5554743160012436,1
7602907,2018-09-25 09:09:39.207,100497.0,104522,18,3168408,MG,3100609,MG,15,1537866579,1,1,0.10852713178294573,0.49441145083043914,1
7602943,2018-09-25 09:13:48.865,100497.0,104522,18,3109253,MG,3100609,MG,18,1537866828,1,1,0.13178294573643412,0.49441207936383647,1
14860043,2023-07-20 14:18:32.784,574987.0,104522,18,3100500,MG,3158953,MG,12,1689862712,1,1,0.08527131782945736,0.8780847273772863,1
10960137,2021-01-19 10:26:49.962,196112.0,104522,18,3156809,MG,3100609,MG,20,1611052009,1,1,0.14728682170542634,0.6791483462328372,1
7602959,2018-09-25 09:15:28.827,100497.0,104522,18,3109253,MG,3100609,MG,10,1537866928,1,1,0.06976744186046512,0.4944123317868878,1
17645575,2025-01-28 16:11:38.454,179247.0,104522,2,3150000,MG,3100609,MG,38,1738080698,1,1,0.28682170542635654,0.9997980388410057,1
14859997,2023-07-20 14:17:44.645,574987.0,104522,18,3100500,MG,3100609,MG,22,1689862664,1,1,0.16279069767441862,0.8780846062142218,1
9103728,2019-10-04 15:20:06.030,182357.0,104522,18,3139201,MG,3100609,MG,30,1570202406,0,0,0.2248062015503876,0.5760345319580491,0
8703997,2019-07-04 08:49:28.154,625965.0,104522,18,3106309,MG,3100609,MG,22,1562230168,1,1,0.16279069767441862,0.5559107655536022,1
11678887,2021-06-29 15:01:58.185,172780.0,104522,18,3126752,MG,3100609,MG,1,1624978918,0,0,0.0,0.7143030748613586,0
11678887,2021-06-29 15:01:58.185,172780.0,104522,18,3126752,MG,3100609,MG,22,1624978918,1,1,0.16279069767441862,0.7143030748613586,1
8704019,2019-07-04 08:50:58.768,625965.0,104522,18,3106309,MG,3100609,MG,2,1562230258,1,1,0.007751937984496124,0.555910992734348,1
8704019,2019-07-04 08:50:58.768,625965.0,104522,18,3106309,MG,3100609,MG,13,1562230258,1,1,0.09302325581395349,0.555910992734348,1
8704019,2019-07-04 08:50:58.768,625965.0,104522,18,3106309,MG,3100609,MG,7,1562230258,1,1,0.046511627906976744,0.555910992734348,1
9942475,2020-05-12 15:55:26.984,613846.0,104522,3,3100500,MG,3158953,MG,1,1589298926,0,0,0.0,0.6242385504052979,0
9942475,2020-05-12 15:55:26.984,613846.0,104522,3,3100500,MG,3158953,MG,24,1589298926,1,1,0.17829457364341084,0.6242385504052979,1
4234597,2016-03-04 08:45:17.439,175002.0,104522,18,3104700,MG,3100609,MG,15,1457081117,0,0,0.10852713178294573,0.2904903227653537,0
9103704,2019-10-04 15:18:16.650,182357.0,104522,18,3139201,MG,3100609,MG,40,1570202296,1,1,0.3023255813953488,0.5760342542926931,1
9103717,2019-10-04 15:19:11.961,182357.0,104522,18,3139201,MG,3100609,MG,30,1570202351,1,1,0.2248062015503876,0.5760343931253713,1
10960421,2021-01-19 10:45:23.340,110513.0,104522,2,3100500,MG,3100609,MG,2,1611053123,1,1,0.007751937984496124,0.6791511582256269,1
10960421,2021-01-19 10:45:23.340,110513.0,104522,2,3100500,MG,3100609,MG,28,1611053123,1,1,0.20930232558139533,0.6791511582256269,1
10960421,2021-01-19 10:45:23.340,110513.0,104522,2,3100500,MG,3100609,MG,4,1611053123,1,1,0.023255813953488372,0.6791511582256269,1
